CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/Human/878.py
MEM 33.253906 1745297048.5935
MEM 33.253906 1745297048.5946
MEM 33.253906 1745297048.5958
MEM 33.253906 1745297048.5972
MEM 33.253906 1745297048.5984
MEM 33.253906 1745297048.5996
MEM 33.253906 1745297048.6007
MEM 33.410156 1745297048.6018
MEM 33.722656 1745297048.6044
MEM 33.722656 1745297048.6056
MEM 33.722656 1745297048.6067
MEM 33.722656 1745297048.6080
MEM 33.878906 1745297048.6091
MEM 33.878906 1745297048.6103
MEM 33.878906 1745297048.6114
MEM 33.878906 1745297048.6126
MEM 33.878906 1745297048.6137
MEM 33.878906 1745297048.6156
MEM 33.878906 1745297048.6168
MEM 33.878906 1745297048.6180
MEM 33.878906 1745297048.6193
MEM 33.878906 1745297048.6204
MEM 33.878906 1745297048.6216
MEM 34.035156 1745297048.6227
MEM 34.035156 1745297048.6239
MEM 34.765625 1745297048.6251
MEM 34.921875 1745297048.6286
MEM 34.921875 1745297048.6298
MEM 34.921875 1745297048.6309
MEM 34.921875 1745297048.6321
MEM 34.921875 1745297048.6333
MEM 34.921875 1745297048.6346
MEM 35.078125 1745297048.6359
MEM 35.078125 1745297048.6371
MEM 35.078125 1745297048.6382
MEM 35.078125 1745297048.6394
MEM 35.078125 1745297048.6406
MEM 35.078125 1745297048.6419
MEM 35.078125 1745297048.6430
MEM 35.078125 1745297048.6442
MEM 35.078125 1745297048.6453
MEM 35.078125 1745297048.6465
MEM 35.078125 1745297048.6477
MEM 35.234375 1745297048.6490
MEM 35.234375 1745297048.6501
MEM 35.234375 1745297048.6513
MEM 35.390625 1745297048.6546
MEM 35.390625 1745297048.6557
MEM 35.390625 1745297048.6569
MEM 35.546875 1745297048.6580
MEM 35.859375 1745297048.6592
MEM 36.195312 1745297048.6606
MEM 36.195312 1745297048.6618
MEM 36.195312 1745297048.6629
MEM 36.351562 1745297048.6640
MEM 36.351562 1745297048.6652
MEM 36.351562 1745297048.6663
MEM 36.351562 1745297048.6675
MEM 36.351562 1745297048.6686
MEM 36.507812 1745297048.6698
MEM 36.507812 1745297048.6711
MEM 36.820312 1745297048.6756
MEM 36.976562 1745297048.6767
MEM 36.976562 1745297048.6779
MEM 37.132812 1745297048.6790
MEM 37.132812 1745297048.6802
MEM 37.289062 1745297048.6815
MEM 37.289062 1745297048.6828
MEM 37.445312 1745297048.6840
MEM 37.601562 1745297048.6852
MEM 37.601562 1745297048.6864
MEM 37.757812 1745297048.6875
MEM 37.914062 1745297048.6887
MEM 38.070312 1745297048.6898
MEM 38.226562 1745297048.6910
MEM 38.382812 1745297048.6965
MEM 38.695312 1745297048.6977
MEM 38.851562 1745297048.6989
MEM 39.007812 1745297048.7001
MEM 39.164062 1745297048.7028
MEM 39.320312 1745297048.7040
MEM 39.476562 1745297048.7063
MEM 39.789062 1745297048.7076
MEM 39.945312 1745297048.7088
MEM 39.945312 1745297048.7109
MEM 39.945312 1745297048.7123
MEM 39.945312 1745297048.7134
MEM 40.101562 1745297048.7155
MEM 40.101562 1745297048.7167
MEM 40.101562 1745297048.7181
MEM 40.257812 1745297048.7192
MEM 40.578125 1745297048.7237
MEM 40.578125 1745297048.7249
MEM 40.734375 1745297048.7261
MEM 40.734375 1745297048.7273
MEM 40.890625 1745297048.7284
MEM 40.890625 1745297048.7296
MEM 40.890625 1745297048.7308
MEM 40.890625 1745297048.7320
MEM 40.890625 1745297048.7331
MEM 40.890625 1745297048.7346
MEM 40.890625 1745297048.7359
MEM 41.046875 1745297048.7371
MEM 41.046875 1745297048.7383
MEM 41.046875 1745297048.7394
MEM 41.359375 1745297048.7406
MEM 41.359375 1745297048.7418
MEM 41.359375 1745297048.7431
MEM 41.359375 1745297048.7442
MEM 41.515625 1745297048.7455
MEM 41.515625 1745297048.7467
MEM 41.515625 1745297048.7478
MEM 41.515625 1745297048.7490
MEM 41.671875 1745297048.7501
MEM 41.828125 1745297048.7523
MEM 41.828125 1745297048.7535
MEM 41.828125 1745297048.7547
MEM 41.828125 1745297048.7560
MEM 41.984375 1745297048.7571
MEM 41.984375 1745297048.7583
MEM 42.140625 1745297048.7617
MEM 42.140625 1745297048.7628
MEM 42.140625 1745297048.7640
MEM 42.140625 1745297048.7651
MEM 42.140625 1745297048.7663
MEM 42.140625 1745297048.7674
MEM 42.140625 1745297048.7686
MEM 42.140625 1745297048.7697
MEM 42.296875 1745297048.7709
MEM 42.296875 1745297048.7721
MEM 42.296875 1745297048.7734
MEM 42.453125 1745297048.7746
MEM 42.453125 1745297048.7757
MEM 42.453125 1745297048.7768
MEM 42.453125 1745297048.7780
MEM 42.765625 1745297048.7795
MEM 42.765625 1745297048.7806
MEM 42.921875 1745297048.7830
MEM 42.921875 1745297048.7842
MEM 42.921875 1745297048.7854
MEM 42.921875 1745297048.7866
MEM 43.078125 1745297048.7877
MEM 43.078125 1745297048.7889
MEM 43.078125 1745297048.7901
MEM 43.078125 1745297048.7912
MEM 43.078125 1745297048.7924
MEM 43.234375 1745297048.7936
MEM 43.390625 1745297048.7947
MEM 43.390625 1745297048.7962
MEM 43.546875 1745297048.7997
MEM 43.546875 1745297048.8009
MEM 43.546875 1745297048.8021
MEM 43.703125 1745297048.8032
MEM 43.859375 1745297048.8054
MEM 43.859375 1745297048.8068
MEM 43.859375 1745297048.8080
MEM 43.859375 1745297048.8092
MEM 43.859375 1745297048.8114
MEM 44.015625 1745297048.8126
MEM 44.015625 1745297048.8138
MEM 44.015625 1745297048.8149
MEM 44.171875 1745297048.8161
MEM 44.171875 1745297048.8195
MEM 44.171875 1745297048.8207
MEM 44.171875 1745297048.8219
MEM 44.171875 1745297048.8230
MEM 44.328125 1745297048.8242
MEM 44.328125 1745297048.8254
MEM 44.484375 1745297048.8266
MEM 44.484375 1745297048.8277
MEM 44.484375 1745297048.8289
MEM 44.484375 1745297048.8301
MEM 44.484375 1745297048.8314
MEM 44.640625 1745297048.8326
MEM 44.640625 1745297048.8337
MEM 44.796875 1745297048.8349
MEM 44.796875 1745297048.8361
MEM 44.796875 1745297048.8373
MEM 44.796875 1745297048.8385
MEM 44.953125 1745297048.8405
MEM 44.953125 1745297048.8417
MEM 45.109375 1745297048.8429
MEM 45.265625 1745297048.8445
MEM 45.265625 1745297048.8457
MEM 46.566406 1745297048.8508
MEM 46.566406 1745297048.8528
MEM 46.722656 1745297048.8541
MEM 46.878906 1745297048.8552
MEM 46.878906 1745297048.8564
MEM 47.035156 1745297048.8576
MEM 47.035156 1745297048.8587
MEM 47.191406 1745297048.8599
MEM 47.191406 1745297048.8611
MEM 47.347656 1745297048.8627
MEM 47.347656 1745297048.8641
MEM 47.347656 1745297048.8652
MEM 47.347656 1745297048.8666
MEM 47.503906 1745297048.8706
MEM 47.503906 1745297048.8718
MEM 47.503906 1745297048.8730
MEM 47.660156 1745297048.8742
MEM 47.660156 1745297048.8754
MEM 47.660156 1745297048.8766
MEM 47.660156 1745297048.8795
MEM 47.660156 1745297048.8807
MEM 47.660156 1745297048.8819
MEM 47.660156 1745297048.8895
MEM 47.660156 1745297048.8907
MEM 47.660156 1745297048.8919
MEM 47.660156 1745297048.8947
MEM 47.660156 1745297048.8959
MEM 47.660156 1745297048.8971
MEM 47.660156 1745297048.8982
MEM 47.660156 1745297048.8994
MEM 47.660156 1745297048.9006
MEM 47.660156 1745297048.9018
MEM 47.660156 1745297048.9029
MEM 47.660156 1745297048.9041
MEM 47.660156 1745297048.9053
MEM 47.660156 1745297048.9064
MEM 47.816406 1745297048.9076
MEM 47.972656 1745297048.9088
MEM 48.128906 1745297048.9101
MEM 48.128906 1745297048.9113
MEM 48.285156 1745297048.9125
MEM 48.285156 1745297048.9137
MEM 48.285156 1745297048.9149
MEM 48.441406 1745297048.9160
MEM 48.441406 1745297048.9172
MEM 48.597656 1745297048.9184
MEM 48.597656 1745297048.9200
MEM 48.597656 1745297048.9213
MEM 48.753906 1745297048.9259
MEM 48.910156 1745297048.9271
MEM 48.910156 1745297048.9282
MEM 48.910156 1745297048.9294
MEM 48.910156 1745297048.9305
MEM 49.066406 1745297048.9317
MEM 49.066406 1745297048.9329
MEM 49.066406 1745297048.9340
MEM 49.066406 1745297048.9352
MEM 49.222656 1745297048.9367
MEM 49.222656 1745297048.9380
MEM 50.160156 1745297048.9403
MEM 50.160156 1745297048.9415
MEM 50.160156 1745297048.9427
MEM 50.160156 1745297048.9455
MEM 50.160156 1745297048.9467
MEM 50.160156 1745297048.9479
MEM 50.160156 1745297048.9525
MEM 50.160156 1745297048.9543
MEM 50.160156 1745297048.9554
MEM 50.160156 1745297048.9566
MEM 50.160156 1745297048.9578
MEM 50.160156 1745297048.9589
MEM 50.160156 1745297048.9601
MEM 50.160156 1745297048.9613
MEM 50.160156 1745297048.9624
MEM 50.160156 1745297048.9636
MEM 50.160156 1745297048.9647
MEM 50.160156 1745297048.9659
MEM 50.160156 1745297048.9670
MEM 50.160156 1745297048.9682
MEM 50.160156 1745297048.9693
MEM 50.160156 1745297048.9705
MEM 50.160156 1745297048.9717
MEM 50.160156 1745297048.9728
MEM 50.160156 1745297048.9741
MEM 50.160156 1745297048.9753
MEM 50.160156 1745297048.9782
MEM 50.160156 1745297048.9794
MEM 50.160156 1745297048.9806
MEM 50.160156 1745297048.9835
MEM 50.160156 1745297048.9846
MEM 50.160156 1745297048.9858
MEM 50.160156 1745297048.9870
MEM 50.160156 1745297048.9881
MEM 50.160156 1745297048.9893
MEM 50.160156 1745297048.9905
MEM 50.160156 1745297048.9917
MEM 50.160156 1745297048.9928
MEM 50.160156 1745297048.9940
MEM 50.160156 1745297048.9952
MEM 50.160156 1745297048.9963
MEM 50.160156 1745297048.9982
MEM 50.160156 1745297048.9994
MEM 50.160156 1745297049.0019
MEM 50.160156 1745297049.0030
MEM 50.160156 1745297049.0042
MEM 50.160156 1745297049.0065
MEM 50.160156 1745297049.0077
MEM 50.160156 1745297049.0088
MEM 50.160156 1745297049.0100
MEM 50.160156 1745297049.0112
MEM 50.160156 1745297049.0124
MEM 50.160156 1745297049.0139
MEM 50.160156 1745297049.0150
MEM 50.160156 1745297049.0162
MEM 50.160156 1745297049.0173
MEM 50.160156 1745297049.0185
MEM 50.160156 1745297049.0196
MEM 50.160156 1745297049.0207
MEM 50.160156 1745297049.0267
MEM 50.160156 1745297049.0279
MEM 50.160156 1745297049.0290
MEM 50.160156 1745297049.0302
MEM 50.160156 1745297049.0317
MEM 50.160156 1745297049.0329
MEM 50.160156 1745297049.0341
MEM 50.160156 1745297049.0353
MEM 50.160156 1745297049.0364
MEM 50.160156 1745297049.0376
MEM 50.160156 1745297049.0387
MEM 50.160156 1745297049.0399
MEM 50.160156 1745297049.0410
MEM 50.160156 1745297049.0421
MEM 50.160156 1745297049.0433
MEM 50.160156 1745297049.0445
MEM 50.160156 1745297049.0456
MEM 50.160156 1745297049.0468
MEM 50.160156 1745297049.0481
MEM 50.160156 1745297049.0494
MEM 50.160156 1745297049.0505
MEM 50.160156 1745297049.0535
MEM 50.160156 1745297049.0547
MEM 50.160156 1745297049.0560
MEM 50.160156 1745297049.0572
MEM 50.160156 1745297049.0584
MEM 50.160156 1745297049.0596
MEM 50.160156 1745297049.0607
MEM 50.160156 1745297049.0620
MEM 50.160156 1745297049.0631
MEM 50.160156 1745297049.0643
MEM 50.160156 1745297049.0655
MEM 50.160156 1745297049.0697
MEM 50.160156 1745297049.0708
MEM 50.160156 1745297049.0720
MEM 50.160156 1745297049.0731
MEM 50.160156 1745297049.0743
MEM 50.160156 1745297049.0755
MEM 50.160156 1745297049.0766
MEM 50.160156 1745297049.0778
MEM 50.160156 1745297049.0790
MEM 50.160156 1745297049.0801
MEM 50.160156 1745297049.0813
MEM 50.160156 1745297049.0825
MEM 50.160156 1745297049.0836
MEM 50.160156 1745297049.0848
MEM 50.160156 1745297049.0860
MEM 50.160156 1745297049.0872
MEM 50.160156 1745297049.0884
MEM 50.160156 1745297049.0897
MEM 50.160156 1745297049.0908
MEM 50.160156 1745297049.0956
MEM 50.160156 1745297049.0967
MEM 50.160156 1745297049.0979
MEM 50.160156 1745297049.0991
MEM 50.160156 1745297049.1003
MEM 50.160156 1745297049.1014
MEM 50.160156 1745297049.1026
MEM 50.160156 1745297049.1038
MEM 50.160156 1745297049.1050
MEM 50.160156 1745297049.1095
MEM 50.160156 1745297049.1107
MEM 50.160156 1745297049.1119
MEM 50.160156 1745297049.1131
MEM 50.160156 1745297049.1142
MEM 50.160156 1745297049.1154
MEM 49.425781 1745297049.1166
MEM 0.000000 1745297049.1178
MEM 0.000000 1745297049.1190
