CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/Human/162.py
MEM 33.875000 1745297048.6910
MEM 33.875000 1745297048.6921
MEM 33.875000 1745297048.6933
MEM 33.875000 1745297048.6945
MEM 33.875000 1745297048.6956
MEM 34.031250 1745297048.6968
MEM 34.753906 1745297048.6983
MEM 34.910156 1745297048.7026
MEM 34.910156 1745297048.7038
MEM 34.910156 1745297048.7049
MEM 34.910156 1745297048.7061
MEM 35.066406 1745297048.7074
MEM 35.066406 1745297048.7086
MEM 35.066406 1745297048.7098
MEM 35.066406 1745297048.7110
MEM 35.222656 1745297048.7122
MEM 35.222656 1745297048.7135
MEM 35.378906 1745297048.7146
MEM 36.160156 1745297048.7157
MEM 36.089844 1745297048.7169
MEM 36.246094 1745297048.7180
MEM 36.246094 1745297048.7193
MEM 36.402344 1745297048.7205
MEM 36.402344 1745297048.7218
MEM 36.402344 1745297048.7230
MEM 36.558594 1745297048.7241
MEM 36.558594 1745297048.7253
MEM 36.871094 1745297048.7297
MEM 37.027344 1745297048.7309
MEM 37.027344 1745297048.7321
MEM 37.183594 1745297048.7332
MEM 37.183594 1745297048.7344
MEM 37.183594 1745297048.7356
MEM 37.339844 1745297048.7368
MEM 37.496094 1745297048.7394
MEM 37.652344 1745297048.7415
MEM 37.964844 1745297048.7426
MEM 37.964844 1745297048.7438
MEM 38.121094 1745297048.7455
MEM 38.121094 1745297048.7467
MEM 38.121094 1745297048.7479
MEM 38.277344 1745297048.7490
MEM 38.277344 1745297048.7502
MEM 38.902344 1745297048.7554
MEM 38.902344 1745297048.7566
MEM 39.058594 1745297048.7581
MEM 39.214844 1745297048.7593
MEM 39.214844 1745297048.7605
MEM 39.371094 1745297048.7616
MEM 39.683594 1745297048.7629
MEM 39.839844 1745297048.7640
MEM 39.839844 1745297048.7652
MEM 39.996094 1745297048.7674
MEM 39.996094 1745297048.7686
MEM 40.152344 1745297048.7697
MEM 40.648438 1745297048.7727
MEM 40.804688 1745297048.7739
MEM 40.804688 1745297048.7765
MEM 40.960938 1745297048.7779
MEM 41.117188 1745297048.7797
MEM 41.273438 1745297048.7808
MEM 41.273438 1745297048.7820
MEM 41.273438 1745297048.7837
MEM 41.433594 1745297048.7855
MEM 41.433594 1745297048.7907
MEM 41.589844 1745297048.7919
MEM 41.746094 1745297048.7932
MEM 41.746094 1745297048.7944
MEM 41.746094 1745297048.7956
MEM 41.902344 1745297048.7969
MEM 41.902344 1745297048.7981
MEM 41.902344 1745297048.7993
MEM 41.902344 1745297048.8005
MEM 42.058594 1745297048.8017
MEM 42.058594 1745297048.8029
MEM 42.214844 1745297048.8041
MEM 42.214844 1745297048.8053
MEM 42.214844 1745297048.8066
MEM 42.214844 1745297048.8078
MEM 42.214844 1745297048.8120
MEM 42.214844 1745297048.8132
MEM 42.214844 1745297048.8145
MEM 42.371094 1745297048.8157
MEM 42.371094 1745297048.8170
MEM 42.527344 1745297048.8182
MEM 42.527344 1745297048.8193
MEM 42.683594 1745297048.8205
MEM 42.683594 1745297048.8228
MEM 42.683594 1745297048.8239
MEM 42.683594 1745297048.8251
MEM 42.683594 1745297048.8263
MEM 42.839844 1745297048.8301
MEM 42.996094 1745297048.8316
MEM 42.996094 1745297048.8327
MEM 42.996094 1745297048.8339
MEM 42.996094 1745297048.8351
MEM 42.996094 1745297048.8363
MEM 43.152344 1745297048.8382
MEM 43.152344 1745297048.8416
MEM 43.152344 1745297048.8429
MEM 43.152344 1745297048.8441
MEM 43.308594 1745297048.8463
MEM 43.464844 1745297048.8475
MEM 43.464844 1745297048.8492
MEM 43.621094 1745297048.8505
MEM 43.777344 1745297048.8516
MEM 43.777344 1745297048.8528
MEM 43.777344 1745297048.8546
MEM 43.933594 1745297048.8578
MEM 43.933594 1745297048.8590
MEM 43.933594 1745297048.8603
MEM 43.933594 1745297048.8615
MEM 44.089844 1745297048.8628
MEM 44.089844 1745297048.8640
MEM 44.089844 1745297048.8651
MEM 44.089844 1745297048.8663
MEM 44.089844 1745297048.8675
MEM 44.402344 1745297048.8713
MEM 44.402344 1745297048.8725
MEM 44.558594 1745297048.8737
MEM 44.558594 1745297048.8748
MEM 44.558594 1745297048.8771
MEM 44.714844 1745297048.8783
MEM 44.871094 1745297048.8795
MEM 45.027344 1745297048.8832
MEM 45.183594 1745297048.8844
MEM 46.121094 1745297048.8857
MEM 46.183594 1745297048.8868
MEM 46.183594 1745297048.8880
MEM 46.339844 1745297048.8891
MEM 46.339844 1745297048.8903
MEM 46.496094 1745297048.8915
MEM 46.496094 1745297048.8926
MEM 46.652344 1745297048.8938
MEM 46.808594 1745297048.8949
MEM 46.808594 1745297048.8961
MEM 46.964844 1745297048.8973
MEM 46.964844 1745297048.8984
MEM 46.964844 1745297048.8996
MEM 46.964844 1745297048.9007
MEM 47.121094 1745297048.9032
MEM 47.121094 1745297048.9044
MEM 47.121094 1745297048.9059
MEM 47.121094 1745297048.9071
MEM 47.121094 1745297048.9082
MEM 47.277344 1745297048.9094
MEM 47.277344 1745297048.9106
MEM 47.277344 1745297048.9118
MEM 47.433594 1745297048.9148
MEM 47.433594 1745297048.9166
MEM 47.433594 1745297048.9178
MEM 47.433594 1745297048.9190
MEM 47.433594 1745297048.9237
MEM 47.433594 1745297048.9248
MEM 47.433594 1745297048.9260
MEM 47.433594 1745297048.9275
MEM 47.433594 1745297048.9286
MEM 47.433594 1745297048.9298
MEM 47.433594 1745297048.9310
MEM 47.433594 1745297048.9322
MEM 47.433594 1745297048.9333
MEM 47.433594 1745297048.9344
MEM 47.433594 1745297048.9356
MEM 47.433594 1745297048.9377
MEM 47.433594 1745297048.9407
MEM 47.433594 1745297048.9419
MEM 47.433594 1745297048.9431
MEM 47.433594 1745297048.9443
MEM 47.433594 1745297048.9454
MEM 47.433594 1745297048.9466
MEM 47.433594 1745297048.9478
MEM 47.433594 1745297048.9491
MEM 47.433594 1745297048.9504
MEM 47.433594 1745297048.9515
MEM 47.902344 1745297048.9527
MEM 47.902344 1745297048.9540
MEM 48.058594 1745297048.9552
MEM 48.058594 1745297048.9564
MEM 48.058594 1745297048.9585
MEM 48.371094 1745297048.9600
MEM 48.371094 1745297048.9612
MEM 48.527344 1745297048.9624
MEM 48.527344 1745297048.9635
MEM 48.527344 1745297048.9647
MEM 48.527344 1745297048.9660
MEM 48.527344 1745297048.9676
MEM 48.527344 1745297048.9688
MEM 48.527344 1745297048.9701
MEM 48.683594 1745297048.9713
MEM 48.683594 1745297048.9724
MEM 48.683594 1745297048.9735
MEM 48.683594 1745297048.9747
MEM 48.683594 1745297048.9768
MEM 48.839844 1745297048.9779
MEM 48.839844 1745297048.9791
MEM 48.839844 1745297048.9802
MEM 48.839844 1745297048.9814
MEM 48.839844 1745297048.9826
MEM 48.839844 1745297048.9838
MEM 48.839844 1745297048.9851
MEM 48.839844 1745297048.9863
MEM 48.839844 1745297048.9874
MEM 48.839844 1745297048.9886
MEM 48.839844 1745297048.9897
MEM 48.996094 1745297048.9915
MEM 48.996094 1745297048.9927
MEM 48.996094 1745297048.9938
MEM 48.996094 1745297048.9953
MEM 49.621094 1745297048.9986
MEM 50.246094 1745297048.9998
MEM 50.246094 1745297049.0010
MEM 50.402344 1745297049.0034
MEM 50.402344 1745297049.0048
MEM 50.402344 1745297049.0060
MEM 50.402344 1745297049.0071
MEM 50.402344 1745297049.0083
MEM 50.402344 1745297049.0095
MEM 50.402344 1745297049.0109
MEM 50.402344 1745297049.0120
MEM 50.402344 1745297049.0132
MEM 50.402344 1745297049.0144
MEM 50.402344 1745297049.0158
MEM 50.402344 1745297049.0182
MEM 50.402344 1745297049.0194
MEM 50.402344 1745297049.0205
MEM 50.402344 1745297049.0257
MEM 50.402344 1745297049.0269
MEM 50.402344 1745297049.0280
MEM 50.402344 1745297049.0293
MEM 50.402344 1745297049.0306
MEM 50.402344 1745297049.0318
MEM 50.402344 1745297049.0330
MEM 50.402344 1745297049.0341
MEM 50.402344 1745297049.0353
MEM 50.402344 1745297049.0364
MEM 50.402344 1745297049.0376
MEM 50.402344 1745297049.0387
MEM 50.402344 1745297049.0399
MEM 50.402344 1745297049.0414
MEM 50.402344 1745297049.0426
MEM 50.402344 1745297049.0438
MEM 50.402344 1745297049.0449
MEM 50.402344 1745297049.0461
MEM 50.402344 1745297049.0474
MEM 50.402344 1745297049.0491
MEM 50.402344 1745297049.0503
MEM 50.402344 1745297049.0515
MEM 50.402344 1745297049.0536
MEM 50.402344 1745297049.0548
MEM 50.402344 1745297049.0560
MEM 50.402344 1745297049.0572
MEM 50.402344 1745297049.0584
MEM 50.402344 1745297049.0597
MEM 50.402344 1745297049.0610
MEM 50.402344 1745297049.0622
MEM 50.402344 1745297049.0634
MEM 50.402344 1745297049.0665
MEM 50.402344 1745297049.0677
MEM 50.402344 1745297049.0699
MEM 50.402344 1745297049.0711
MEM 50.402344 1745297049.0724
MEM 50.402344 1745297049.0735
MEM 50.402344 1745297049.0747
MEM 50.402344 1745297049.0759
MEM 50.402344 1745297049.0771
MEM 50.402344 1745297049.0785
MEM 50.402344 1745297049.0810
MEM 50.402344 1745297049.0822
MEM 50.402344 1745297049.0834
MEM 50.402344 1745297049.0846
MEM 50.402344 1745297049.0858
MEM 50.402344 1745297049.0870
MEM 50.402344 1745297049.0887
MEM 50.402344 1745297049.0900
MEM 50.402344 1745297049.0945
MEM 50.402344 1745297049.0958
MEM 50.402344 1745297049.0969
MEM 50.402344 1745297049.0981
MEM 50.402344 1745297049.0993
MEM 50.402344 1745297049.1005
MEM 50.402344 1745297049.1016
MEM 50.402344 1745297049.1028
MEM 50.402344 1745297049.1044
MEM 50.402344 1745297049.1056
MEM 50.402344 1745297049.1067
MEM 50.402344 1745297049.1079
MEM 50.402344 1745297049.1091
MEM 50.402344 1745297049.1102
MEM 50.402344 1745297049.1113
MEM 50.402344 1745297049.1124
MEM 50.402344 1745297049.1136
MEM 50.402344 1745297049.1150
MEM 50.402344 1745297049.1163
MEM 50.402344 1745297049.1174
MEM 50.402344 1745297049.1207
MEM 50.402344 1745297049.1219
MEM 50.402344 1745297049.1230
MEM 50.402344 1745297049.1242
MEM 50.402344 1745297049.1253
MEM 50.402344 1745297049.1266
MEM 50.402344 1745297049.1279
MEM 50.402344 1745297049.1291
MEM 50.402344 1745297049.1303
MEM 50.402344 1745297049.1314
MEM 50.402344 1745297049.1326
MEM 50.402344 1745297049.1340
MEM 50.402344 1745297049.1353
MEM 50.402344 1745297049.1365
MEM 50.402344 1745297049.1378
MEM 50.402344 1745297049.1396
MEM 50.402344 1745297049.1437
MEM 50.402344 1745297049.1448
MEM 50.402344 1745297049.1460
MEM 50.402344 1745297049.1472
MEM 50.402344 1745297049.1483
MEM 50.402344 1745297049.1495
MEM 50.402344 1745297049.1507
MEM 50.402344 1745297049.1518
MEM 50.402344 1745297049.1530
MEM 50.402344 1745297049.1542
MEM 50.402344 1745297049.1553
MEM 50.402344 1745297049.1565
MEM 50.402344 1745297049.1581
MEM 50.402344 1745297049.1593
MEM 50.402344 1745297049.1605
MEM 50.402344 1745297049.1616
MEM 50.402344 1745297049.1628
MEM 50.402344 1745297049.1641
MEM 50.402344 1745297049.1652
MEM 50.402344 1745297049.1664
MEM 50.402344 1745297049.1676
MEM 50.402344 1745297049.1690
MEM 50.402344 1745297049.1718
MEM 50.402344 1745297049.1729
MEM 50.402344 1745297049.1741
MEM 50.402344 1745297049.1752
MEM 50.402344 1745297049.1785
MEM 50.402344 1745297049.1797
MEM 50.402344 1745297049.1809
MEM 0.000000 1745297049.1855
MEM 0.000000 1745297049.1867
