CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/Human/74.py
MEM 23.660156 1745297048.7444
MEM 23.816406 1745297048.7456
MEM 24.128906 1745297048.7467
MEM 24.285156 1745297048.7478
MEM 24.804688 1745297048.7525
MEM 25.144531 1745297048.7539
MEM 25.300781 1745297048.7550
MEM 25.300781 1745297048.7562
MEM 25.300781 1745297048.7573
MEM 25.457031 1745297048.7585
MEM 25.613281 1745297048.7596
MEM 25.925781 1745297048.7609
MEM 26.082031 1745297048.7622
MEM 26.261719 1745297048.7633
MEM 26.574219 1745297048.7644
MEM 26.730469 1745297048.7656
MEM 26.730469 1745297048.7668
MEM 26.886719 1745297048.7680
MEM 27.042969 1745297048.7694
MEM 27.042969 1745297048.7706
MEM 27.199219 1745297048.7728
MEM 27.199219 1745297048.7740
MEM 27.511719 1745297048.7777
MEM 27.667969 1745297048.7788
MEM 27.824219 1745297048.7800
MEM 28.136719 1745297048.7838
MEM 28.136719 1745297048.7849
MEM 28.136719 1745297048.7861
MEM 28.292969 1745297048.7873
MEM 28.292969 1745297048.7884
MEM 28.292969 1745297048.7906
MEM 28.449219 1745297048.7918
MEM 28.449219 1745297048.7930
MEM 28.917969 1745297048.7942
MEM 28.917969 1745297048.7954
MEM 29.074219 1745297048.7965
MEM 29.230469 1745297048.7977
MEM 29.230469 1745297048.7989
MEM 29.230469 1745297048.8001
MEM 31.722656 1745297048.8045
MEM 31.722656 1745297048.8057
MEM 31.878906 1745297048.8070
MEM 32.035156 1745297048.8082
MEM 32.191406 1745297048.8094
MEM 32.347656 1745297048.8106
MEM 32.347656 1745297048.8117
MEM 32.816406 1745297048.8129
MEM 32.816406 1745297048.8141
MEM 32.972656 1745297048.8152
MEM 33.128906 1745297048.8164
MEM 33.441406 1745297048.8176
MEM 33.441406 1745297048.8189
MEM 33.441406 1745297048.8201
MEM 33.441406 1745297048.8213
MEM 33.753906 1745297048.8225
MEM 33.910156 1745297048.8236
MEM 34.066406 1745297048.8248
MEM 34.066406 1745297048.8260
MEM 34.066406 1745297048.8272
MEM 34.066406 1745297048.8285
MEM 34.222656 1745297048.8297
MEM 34.378906 1745297048.8308
MEM 34.882812 1745297048.8320
MEM 35.039062 1745297048.8331
MEM 35.039062 1745297048.8342
MEM 35.039062 1745297048.8354
MEM 35.039062 1745297048.8367
MEM 35.195312 1745297048.8407
MEM 35.351562 1745297048.8419
MEM 35.351562 1745297048.8430
MEM 35.507812 1745297048.8442
MEM 35.976562 1745297048.8454
MEM 36.250000 1745297048.8466
MEM 36.250000 1745297048.8478
MEM 36.406250 1745297048.8490
MEM 36.562500 1745297048.8502
MEM 36.562500 1745297048.8513
MEM 36.562500 1745297048.8525
MEM 36.718750 1745297048.8539
MEM 36.875000 1745297048.8550
MEM 37.031250 1745297048.8567
MEM 37.031250 1745297048.8579
MEM 37.187500 1745297048.8591
MEM 37.343750 1745297048.8607
MEM 37.343750 1745297048.8619
MEM 37.812500 1745297048.8654
MEM 37.812500 1745297048.8666
MEM 38.125000 1745297048.8678
MEM 38.281250 1745297048.8691
MEM 38.281250 1745297048.8703
MEM 38.281250 1745297048.8714
MEM 38.437500 1745297048.8726
MEM 38.437500 1745297048.8737
MEM 38.593750 1745297048.8748
MEM 38.906250 1745297048.8765
MEM 39.062500 1745297048.8777
MEM 39.062500 1745297048.8789
MEM 39.218750 1745297048.8801
MEM 39.375000 1745297048.8812
MEM 39.375000 1745297048.8824
MEM 39.843750 1745297048.8847
MEM 40.000000 1745297048.8858
MEM 40.000000 1745297048.8870
MEM 40.156250 1745297048.8882
MEM 40.312500 1745297048.8894
MEM 40.468750 1745297048.8906
MEM 40.671875 1745297048.8917
MEM 40.828125 1745297048.8934
MEM 40.984375 1745297048.8946
MEM 40.984375 1745297048.8957
MEM 41.140625 1745297048.8969
MEM 41.613281 1745297048.9015
MEM 41.769531 1745297048.9027
MEM 41.925781 1745297048.9040
MEM 41.925781 1745297048.9053
MEM 42.082031 1745297048.9064
MEM 42.238281 1745297048.9077
MEM 42.238281 1745297048.9089
MEM 42.238281 1745297048.9101
MEM 42.238281 1745297048.9112
MEM 42.238281 1745297048.9125
MEM 42.238281 1745297048.9137
MEM 42.394531 1745297048.9149
MEM 42.394531 1745297048.9161
MEM 42.550781 1745297048.9173
MEM 42.550781 1745297048.9184
MEM 42.550781 1745297048.9196
MEM 42.550781 1745297048.9209
MEM 42.707031 1745297048.9221
MEM 42.863281 1745297048.9233
MEM 42.863281 1745297048.9245
MEM 42.863281 1745297048.9283
MEM 43.019531 1745297048.9295
MEM 43.175781 1745297048.9324
MEM 43.488281 1745297048.9336
MEM 43.644531 1745297048.9349
MEM 43.644531 1745297048.9362
MEM 43.644531 1745297048.9374
MEM 43.644531 1745297048.9385
MEM 43.644531 1745297048.9397
MEM 43.644531 1745297048.9409
MEM 43.644531 1745297048.9422
MEM 43.957031 1745297048.9445
MEM 43.957031 1745297048.9457
MEM 43.957031 1745297048.9468
MEM 43.957031 1745297048.9480
MEM 43.957031 1745297048.9493
MEM 44.113281 1745297048.9505
MEM 44.269531 1745297048.9517
MEM 44.269531 1745297048.9537
MEM 44.269531 1745297048.9548
MEM 44.269531 1745297048.9560
MEM 44.269531 1745297048.9572
MEM 44.582031 1745297048.9606
MEM 44.582031 1745297048.9618
MEM 44.582031 1745297048.9630
MEM 44.582031 1745297048.9641
MEM 44.738281 1745297048.9653
MEM 44.894531 1745297048.9665
MEM 44.894531 1745297048.9676
MEM 44.894531 1745297048.9689
MEM 44.894531 1745297048.9701
MEM 44.894531 1745297048.9713
MEM 45.050781 1745297048.9725
MEM 45.050781 1745297048.9736
MEM 45.207031 1745297048.9748
MEM 45.207031 1745297048.9761
MEM 45.207031 1745297048.9773
MEM 45.207031 1745297048.9785
MEM 45.363281 1745297048.9797
MEM 46.363281 1745297048.9825
MEM 46.363281 1745297048.9837
MEM 46.363281 1745297048.9851
MEM 46.519531 1745297048.9865
MEM 46.675781 1745297048.9876
MEM 46.675781 1745297048.9897
MEM 46.832031 1745297048.9909
MEM 46.988281 1745297048.9920
MEM 46.988281 1745297048.9932
MEM 46.988281 1745297048.9943
MEM 46.988281 1745297048.9986
MEM 46.988281 1745297048.9997
MEM 47.144531 1745297049.0009
MEM 47.144531 1745297049.0021
MEM 47.144531 1745297049.0032
MEM 47.144531 1745297049.0043
MEM 47.144531 1745297049.0055
MEM 47.144531 1745297049.0066
MEM 47.144531 1745297049.0078
MEM 47.144531 1745297049.0090
MEM 47.144531 1745297049.0101
MEM 47.300781 1745297049.0115
MEM 47.300781 1745297049.0127
MEM 47.300781 1745297049.0138
MEM 47.300781 1745297049.0150
MEM 47.300781 1745297049.0161
MEM 47.300781 1745297049.0173
MEM 47.457031 1745297049.0185
MEM 47.457031 1745297049.0196
MEM 47.457031 1745297049.0209
MEM 47.457031 1745297049.0222
MEM 47.457031 1745297049.0234
MEM 47.457031 1745297049.0246
MEM 47.457031 1745297049.0257
MEM 47.457031 1745297049.0269
MEM 47.457031 1745297049.0281
MEM 47.457031 1745297049.0292
MEM 47.457031 1745297049.0304
MEM 47.457031 1745297049.0315
MEM 47.613281 1745297049.0327
MEM 47.613281 1745297049.0346
MEM 47.613281 1745297049.0358
MEM 47.613281 1745297049.0370
MEM 47.613281 1745297049.0381
MEM 47.613281 1745297049.0393
MEM 47.613281 1745297049.0405
MEM 47.613281 1745297049.0435
MEM 47.613281 1745297049.0447
MEM 47.613281 1745297049.0472
MEM 47.613281 1745297049.0485
MEM 47.613281 1745297049.0497
MEM 47.613281 1745297049.0509
MEM 47.613281 1745297049.0521
MEM 47.613281 1745297049.0534
MEM 47.613281 1745297049.0546
MEM 47.613281 1745297049.0558
MEM 47.613281 1745297049.0569
MEM 47.613281 1745297049.0607
MEM 47.613281 1745297049.0619
MEM 47.613281 1745297049.0630
MEM 47.613281 1745297049.0642
MEM 47.613281 1745297049.0655
MEM 47.613281 1745297049.0666
MEM 47.613281 1745297049.0679
MEM 47.613281 1745297049.0693
MEM 47.613281 1745297049.0704
MEM 47.613281 1745297049.0716
MEM 47.613281 1745297049.0728
MEM 47.613281 1745297049.0739
MEM 47.613281 1745297049.0751
MEM 47.613281 1745297049.0763
MEM 47.613281 1745297049.0775
MEM 47.613281 1745297049.0786
MEM 47.613281 1745297049.0826
MEM 47.613281 1745297049.0838
MEM 47.925781 1745297049.0850
MEM 48.082031 1745297049.0862
MEM 48.082031 1745297049.0874
MEM 48.082031 1745297049.0886
MEM 48.238281 1745297049.0898
MEM 48.238281 1745297049.0909
MEM 48.238281 1745297049.0921
MEM 48.238281 1745297049.0932
MEM 48.238281 1745297049.0943
MEM 48.238281 1745297049.0954
MEM 48.394531 1745297049.0966
MEM 48.550781 1745297049.0978
MEM 48.707031 1745297049.0990
MEM 48.707031 1745297049.1002
MEM 48.707031 1745297049.1013
MEM 48.707031 1745297049.1024
MEM 48.707031 1745297049.1036
MEM 48.707031 1745297049.1048
MEM 48.707031 1745297049.1060
MEM 48.707031 1745297049.1072
MEM 48.707031 1745297049.1083
MEM 48.707031 1745297049.1095
MEM 48.863281 1745297049.1144
MEM 49.019531 1745297049.1156
MEM 49.019531 1745297049.1168
MEM 49.019531 1745297049.1180
MEM 49.019531 1745297049.1192
MEM 49.175781 1745297049.1204
MEM 49.175781 1745297049.1216
MEM 49.175781 1745297049.1227
MEM 49.175781 1745297049.1239
MEM 49.175781 1745297049.1251
MEM 49.175781 1745297049.1262
MEM 50.113281 1745297049.1274
MEM 51.988281 1745297049.1286
MEM 51.117188 1745297049.1297
MEM 52.523438 1745297049.1309
MEM 53.148438 1745297049.1321
MEM 53.304688 1745297049.1332
MEM 53.773438 1745297049.1344
MEM 54.242188 1745297049.1355
MEM 55.023438 1745297049.1367
MEM 55.179688 1745297049.1379
MEM 56.273438 1745297049.1391
MEM 56.898438 1745297049.1403
MEM 59.085938 1745297049.1445
MEM 60.023438 1745297049.1457
MEM 60.023438 1745297049.1469
MEM 60.335938 1745297049.1481
MEM 60.960938 1745297049.1493
MEM 61.429688 1745297049.1505
MEM 62.210938 1745297049.1517
MEM 62.367188 1745297049.1529
MEM 63.148438 1745297049.1540
MEM 63.460938 1745297049.1552
MEM 64.242188 1745297049.1564
MEM 64.242188 1745297049.1576
MEM 66.273438 1745297049.1588
MEM 66.898438 1745297049.1599
MEM 67.054688 1745297049.1611
MEM 67.679688 1745297049.1623
MEM 68.304688 1745297049.1645
MEM 68.929688 1745297049.1657
MEM 69.085938 1745297049.1669
MEM 69.085938 1745297049.1681
MEM 69.554688 1745297049.1692
MEM 70.335938 1745297049.1704
MEM 70.804688 1745297049.1715
MEM 71.273438 1745297049.1727
MEM 72.054688 1745297049.1755
MEM 72.523438 1745297049.1767
MEM 72.992188 1745297049.1778
MEM 73.773438 1745297049.1790
MEM 73.929688 1745297049.1801
MEM 74.242188 1745297049.1813
MEM 74.710938 1745297049.1824
MEM 75.179688 1745297049.1836
MEM 75.960938 1745297049.1847
MEM 77.054688 1745297049.1859
MEM 79.710938 1745297049.1870
MEM 81.117188 1745297049.1881
MEM 81.429688 1745297049.1893
MEM 82.367188 1745297049.1904
MEM 82.835938 1745297049.1916
MEM 82.835938 1745297049.1927
MEM 85.023438 1745297049.1965
MEM 85.492188 1745297049.1976
MEM 85.960938 1745297049.1988
MEM 86.585938 1745297049.2000
MEM 87.835938 1745297049.2012
MEM 88.304688 1745297049.2023
MEM 88.460938 1745297049.2034
MEM 88.773438 1745297049.2046
MEM 89.242188 1745297049.2058
MEM 89.710938 1745297049.2069
MEM 90.179688 1745297049.2081
MEM 91.585938 1745297049.2092
MEM 91.742188 1745297049.2104
MEM 91.898438 1745297049.2115
MEM 92.523438 1745297049.2130
MEM 93.148438 1745297049.2141
MEM 93.773438 1745297049.2153
MEM 95.335938 1745297049.2165
MEM 95.492188 1745297049.2177
MEM 95.648438 1745297049.2188
MEM 95.960938 1745297049.2200
MEM 96.429688 1745297049.2211
MEM 96.898438 1745297049.2223
MEM 97.210938 1745297049.2234
MEM 97.679688 1745297049.2245
MEM 97.992188 1745297049.2257
MEM 103.148438 1745297049.2295
MEM 106.273438 1745297049.2307
MEM 108.773438 1745297049.2324
MEM 108.929688 1745297049.2336
MEM 109.242188 1745297049.2348
MEM 109.867188 1745297049.2360
MEM 110.492188 1745297049.2372
MEM 110.960938 1745297049.2383
MEM 111.585938 1745297049.2395
MEM 112.054688 1745297049.2406
MEM 112.679688 1745297049.2417
MEM 113.304688 1745297049.2428
MEM 114.085938 1745297049.2440
MEM 114.710938 1745297049.2451
MEM 115.335938 1745297049.2462
MEM 115.960938 1745297049.2474
MEM 116.429688 1745297049.2485
MEM 116.898438 1745297049.2496
MEM 117.523438 1745297049.2508
MEM 117.992188 1745297049.2519
MEM 118.617188 1745297049.2531
MEM 119.398438 1745297049.2542
MEM 120.179688 1745297049.2554
MEM 120.960938 1745297049.2565
MEM 121.429688 1745297049.2577
MEM 121.429688 1745297049.2589
MEM 123.304688 1745297049.2625
MEM 123.773438 1745297049.2637
MEM 124.242188 1745297049.2650
MEM 124.242188 1745297049.2661
MEM 124.554688 1745297049.2673
MEM 124.710938 1745297049.2685
MEM 125.179688 1745297049.2696
MEM 125.804688 1745297049.2708
MEM 126.429688 1745297049.2719
MEM 126.585938 1745297049.2731
MEM 127.054688 1745297049.2742
MEM 127.679688 1745297049.2754
MEM 127.679688 1745297049.2766
MEM 128.148438 1745297049.2777
MEM 128.929688 1745297049.2789
MEM 129.242188 1745297049.2800
MEM 129.242188 1745297049.2812
MEM 129.867188 1745297049.2823
MEM 130.335938 1745297049.2834
MEM 130.335938 1745297049.2846
MEM 130.492188 1745297049.2857
MEM 131.429688 1745297049.2885
MEM 132.054688 1745297049.2897
MEM 132.835938 1745297049.2909
MEM 132.992188 1745297049.2921
MEM 133.148438 1745297049.2933
MEM 133.617188 1745297049.2945
MEM 134.398438 1745297049.2956
MEM 135.023438 1745297049.2968
MEM 135.335938 1745297049.2979
MEM 135.492188 1745297049.2991
MEM 136.117188 1745297049.3002
MEM 136.117188 1745297049.3014
MEM 137.367188 1745297049.3055
MEM 137.835938 1745297049.3067
MEM 138.460938 1745297049.3079
MEM 138.460938 1745297049.3091
MEM 138.460938 1745297049.3103
MEM 138.617188 1745297049.3115
MEM 139.242188 1745297049.3127
MEM 139.867188 1745297049.3139
MEM 140.492188 1745297049.3150
MEM 141.117188 1745297049.3162
MEM 141.585938 1745297049.3174
MEM 141.585938 1745297049.3186
MEM 142.210938 1745297049.3198
MEM 142.835938 1745297049.3209
MEM 143.148438 1745297049.3221
MEM 143.148438 1745297049.3233
MEM 143.148438 1745297049.3245
MEM 143.148438 1745297049.3257
MEM 143.304688 1745297049.3269
MEM 143.460938 1745297049.3281
MEM 143.929688 1745297049.3296
MEM 144.710938 1745297049.3308
MEM 147.367188 1745297049.3320
MEM 149.554688 1745297049.3366
MEM 152.679688 1745297049.3378
MEM 153.773438 1745297049.3390
MEM 156.273438 1745297049.3402
MEM 157.835938 1745297049.3414
MEM 159.242188 1745297049.3426
MEM 159.242188 1745297049.3437
MEM 159.242188 1745297049.3449
MEM 160.648438 1745297049.3460
MEM 160.960938 1745297049.3472
MEM 160.960938 1745297049.3484
MEM 160.960938 1745297049.3495
MEM 162.679688 1745297049.3507
MEM 163.304688 1745297049.3519
MEM 163.460938 1745297049.3530
MEM 163.460938 1745297049.3542
MEM 163.460938 1745297049.3554
MEM 163.460938 1745297049.3566
MEM 163.929688 1745297049.3577
MEM 164.085938 1745297049.3589
MEM 164.554688 1745297049.3601
MEM 165.179688 1745297049.3612
MEM 165.804688 1745297049.3624
MEM 165.804688 1745297049.3636
MEM 165.804688 1745297049.3647
MEM 165.960938 1745297049.3659
MEM 166.429688 1745297049.3685
MEM 166.429688 1745297049.3698
MEM 166.585938 1745297049.3709
MEM 167.367188 1745297049.3721
MEM 167.523438 1745297049.3733
MEM 167.523438 1745297049.3744
MEM 167.523438 1745297049.3756
MEM 167.523438 1745297049.3768
MEM 167.992188 1745297049.3780
MEM 168.617188 1745297049.3792
MEM 169.242188 1745297049.3803
MEM 169.242188 1745297049.3825
MEM 169.242188 1745297049.3837
MEM 169.554688 1745297049.3848
MEM 170.179688 1745297049.3860
MEM 170.804688 1745297049.3872
MEM 171.117188 1745297049.3885
MEM 171.117188 1745297049.3897
MEM 171.117188 1745297049.3935
MEM 171.117188 1745297049.3948
MEM 171.429688 1745297049.3960
MEM 172.054688 1745297049.3972
MEM 172.835938 1745297049.3984
MEM 173.304688 1745297049.3995
MEM 173.304688 1745297049.4007
MEM 173.304688 1745297049.4018
MEM 173.304688 1745297049.4030
MEM 173.460938 1745297049.4042
MEM 174.085938 1745297049.4053
MEM 174.710938 1745297049.4065
MEM 175.179688 1745297049.4076
MEM 175.179688 1745297049.4088
MEM 175.179688 1745297049.4100
MEM 175.179688 1745297049.4112
MEM 175.179688 1745297049.4124
MEM 175.804688 1745297049.4136
MEM 176.429688 1745297049.4148
MEM 177.210938 1745297049.4185
MEM 177.210938 1745297049.4197
MEM 177.367188 1745297049.4209
MEM 177.992188 1745297049.4221
MEM 178.617188 1745297049.4233
MEM 179.242188 1745297049.4245
MEM 179.242188 1745297049.4256
MEM 179.242188 1745297049.4268
MEM 179.398438 1745297049.4280
MEM 180.023438 1745297049.4292
MEM 180.648438 1745297049.4303
MEM 181.273438 1745297049.4315
MEM 181.273438 1745297049.4326
MEM 181.273438 1745297049.4338
MEM 181.273438 1745297049.4350
MEM 181.273438 1745297049.4362
MEM 181.273438 1745297049.4374
MEM 181.585938 1745297049.4385
MEM 182.210938 1745297049.4397
MEM 182.992188 1745297049.4436
MEM 182.992188 1745297049.4448
MEM 183.304688 1745297049.4460
MEM 183.929688 1745297049.4472
MEM 184.710938 1745297049.4483
MEM 185.179688 1745297049.4495
MEM 185.179688 1745297049.4507
MEM 185.179688 1745297049.4519
MEM 185.335938 1745297049.4531
MEM 185.960938 1745297049.4544
MEM 186.117188 1745297049.4555
MEM 186.742188 1745297049.4567
MEM 187.367188 1745297049.4580
MEM 188.148438 1745297049.4592
MEM 188.773438 1745297049.4603
MEM 189.398438 1745297049.4619
MEM 190.023438 1745297049.4631
MEM 190.804688 1745297049.4646
MEM 191.429688 1745297049.4657
MEM 193.617188 1745297049.4698
MEM 194.242188 1745297049.4710
MEM 195.023438 1745297049.4722
MEM 195.804688 1745297049.4733
MEM 196.273438 1745297049.4745
MEM 196.898438 1745297049.4757
MEM 197.523438 1745297049.4769
MEM 198.460938 1745297049.4783
MEM 199.242188 1745297049.4795
MEM 201.117188 1745297049.4828
MEM 201.742188 1745297049.4840
MEM 202.367188 1745297049.4852
MEM 202.992188 1745297049.4863
MEM 205.804688 1745297049.4917
MEM 206.585938 1745297049.4928
MEM 207.210938 1745297049.4940
MEM 207.992188 1745297049.4952
MEM 208.617188 1745297049.4963
MEM 209.242188 1745297049.4975
MEM 209.867188 1745297049.4986
MEM 210.648438 1745297049.4998
MEM 211.429688 1745297049.5010
MEM 212.054688 1745297049.5021
MEM 213.304688 1745297049.5042
MEM 213.929688 1745297049.5054
MEM 214.554688 1745297049.5066
MEM 215.179688 1745297049.5077
MEM 215.960938 1745297049.5089
MEM 216.585938 1745297049.5101
MEM 217.367188 1745297049.5114
MEM 217.992188 1745297049.5126
MEM 218.617188 1745297049.5139
MEM 220.179688 1745297049.5165
MEM 220.804688 1745297049.5177
MEM 221.585938 1745297049.5189
MEM 222.210938 1745297049.5201
MEM 222.679688 1745297049.5212
MEM 223.460938 1745297049.5225
MEM 224.085938 1745297049.5237
MEM 224.867188 1745297049.5248
MEM 225.492188 1745297049.5260
MEM 226.117188 1745297049.5272
MEM 226.742188 1745297049.5284
MEM 227.679688 1745297049.5300
MEM 228.304688 1745297049.5312
MEM 229.085938 1745297049.5323
MEM 229.710938 1745297049.5335
MEM 230.492188 1745297049.5346
MEM 230.960938 1745297049.5358
MEM 231.742188 1745297049.5371
MEM 232.523438 1745297049.5383
MEM 233.148438 1745297049.5395
MEM 233.773438 1745297049.5406
MEM 234.554688 1745297049.5418
MEM 235.023438 1745297049.5430
MEM 235.648438 1745297049.5442
MEM 237.054688 1745297049.5454
MEM 239.398438 1745297049.5465
MEM 241.742188 1745297049.5477
MEM 244.085938 1745297049.5489
MEM 246.429688 1745297049.5500
MEM 248.773438 1745297049.5511
MEM 251.117188 1745297049.5523
MEM 253.148438 1745297049.5535
MEM 255.335938 1745297049.5547
MEM 257.523438 1745297049.5558
MEM 259.085938 1745297049.5570
MEM 261.429688 1745297049.5582
MEM 264.085938 1745297049.5595
MEM 266.898438 1745297049.5609
MEM 268.773438 1745297049.5621
MEM 271.273438 1745297049.5632
MEM 272.210938 1745297049.5644
MEM 272.992188 1745297049.5656
MEM 273.617188 1745297049.5668
MEM 274.242188 1745297049.5680
MEM 274.867188 1745297049.5691
MEM 275.648438 1745297049.5703
MEM 276.273438 1745297049.5714
MEM 276.898438 1745297049.5726
MEM 277.679688 1745297049.5737
MEM 278.304688 1745297049.5748
MEM 278.929688 1745297049.5760
MEM 279.554688 1745297049.5771
MEM 280.179688 1745297049.5783
MEM 280.960938 1745297049.5794
MEM 281.429688 1745297049.5806
MEM 282.054688 1745297049.5817
MEM 282.679688 1745297049.5829
MEM 283.148438 1745297049.5840
MEM 283.773438 1745297049.5851
MEM 284.398438 1745297049.5862
MEM 285.023438 1745297049.5874
MEM 285.648438 1745297049.5885
MEM 286.273438 1745297049.5896
MEM 287.054688 1745297049.5907
MEM 287.835938 1745297049.5919
MEM 288.460938 1745297049.5930
MEM 289.242188 1745297049.5941
MEM 289.867188 1745297049.5953
MEM 290.492188 1745297049.5965
