CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/Human/1231.py
MEM 22.347656 1745297048.3995
MEM 22.347656 1745297048.4007
MEM 22.347656 1745297048.4019
MEM 22.660156 1745297048.4030
MEM 22.660156 1745297048.4042
MEM 23.253906 1745297048.4077
MEM 23.410156 1745297048.4089
MEM 23.410156 1745297048.4101
MEM 23.410156 1745297048.4112
MEM 23.566406 1745297048.4124
MEM 23.566406 1745297048.4135
MEM 23.566406 1745297048.4147
MEM 23.566406 1745297048.4159
MEM 23.722656 1745297048.4172
MEM 23.722656 1745297048.4185
MEM 24.191406 1745297048.4196
MEM 24.191406 1745297048.4209
MEM 24.347656 1745297048.4220
MEM 24.347656 1745297048.4232
MEM 24.347656 1745297048.4244
MEM 24.503906 1745297048.4255
MEM 24.503906 1745297048.4267
MEM 24.890625 1745297048.4279
MEM 25.046875 1745297048.4294
MEM 25.203125 1745297048.4345
MEM 25.359375 1745297048.4357
MEM 25.359375 1745297048.4369
MEM 25.515625 1745297048.4380
MEM 25.671875 1745297048.4392
MEM 25.828125 1745297048.4403
MEM 25.828125 1745297048.4414
MEM 25.984375 1745297048.4429
MEM 26.140625 1745297048.4441
MEM 26.296875 1745297048.4452
MEM 26.296875 1745297048.4463
MEM 26.296875 1745297048.4475
MEM 26.453125 1745297048.4486
MEM 26.453125 1745297048.4497
MEM 26.609375 1745297048.4509
MEM 26.609375 1745297048.4520
MEM 26.609375 1745297048.4532
MEM 26.765625 1745297048.4545
MEM 26.921875 1745297048.4557
MEM 26.921875 1745297048.4569
MEM 26.921875 1745297048.4581
MEM 26.921875 1745297048.4592
MEM 26.921875 1745297048.4604
MEM 27.078125 1745297048.4618
MEM 27.234375 1745297048.4641
MEM 27.234375 1745297048.4653
MEM 27.390625 1745297048.4664
MEM 27.546875 1745297048.4678
MEM 27.726562 1745297048.4690
MEM 27.726562 1745297048.4703
MEM 27.882812 1745297048.4737
MEM 28.039062 1745297048.4749
MEM 28.039062 1745297048.4760
MEM 28.039062 1745297048.4772
MEM 28.039062 1745297048.4784
MEM 28.039062 1745297048.4796
MEM 28.195312 1745297048.4807
MEM 28.195312 1745297048.4819
MEM 28.195312 1745297048.4830
MEM 28.195312 1745297048.4841
MEM 28.351562 1745297048.4853
MEM 28.507812 1745297048.4864
MEM 28.820312 1745297048.4875
MEM 28.820312 1745297048.4887
MEM 28.976562 1745297048.4906
MEM 28.976562 1745297048.4918
MEM 28.976562 1745297048.4929
MEM 29.132812 1745297048.4941
MEM 29.132812 1745297048.4953
MEM 29.132812 1745297048.4964
MEM 29.996094 1745297048.4976
MEM 31.296875 1745297048.4994
MEM 31.296875 1745297048.5006
MEM 31.453125 1745297048.5017
MEM 31.453125 1745297048.5036
MEM 31.609375 1745297048.5048
MEM 31.765625 1745297048.5059
MEM 31.765625 1745297048.5071
MEM 31.921875 1745297048.5084
MEM 32.078125 1745297048.5096
MEM 32.078125 1745297048.5107
MEM 32.390625 1745297048.5119
MEM 32.546875 1745297048.5131
MEM 32.546875 1745297048.5174
MEM 33.015625 1745297048.5186
MEM 33.171875 1745297048.5197
MEM 33.171875 1745297048.5210
MEM 33.171875 1745297048.5224
MEM 33.171875 1745297048.5236
MEM 33.171875 1745297048.5247
MEM 33.484375 1745297048.5259
MEM 33.640625 1745297048.5271
MEM 33.640625 1745297048.5296
MEM 33.796875 1745297048.5308
MEM 33.796875 1745297048.5319
MEM 33.796875 1745297048.5332
MEM 33.796875 1745297048.5345
MEM 33.953125 1745297048.5357
MEM 33.953125 1745297048.5368
MEM 34.769531 1745297048.5395
MEM 34.769531 1745297048.5407
MEM 34.769531 1745297048.5418
MEM 34.925781 1745297048.5430
MEM 34.925781 1745297048.5441
MEM 34.925781 1745297048.5456
MEM 34.925781 1745297048.5468
MEM 35.082031 1745297048.5480
MEM 35.082031 1745297048.5491
MEM 35.082031 1745297048.5503
MEM 35.082031 1745297048.5514
MEM 35.082031 1745297048.5527
MEM 35.238281 1745297048.5539
MEM 35.238281 1745297048.5551
MEM 35.394531 1745297048.5562
MEM 35.550781 1745297048.5574
MEM 36.089844 1745297048.5588
MEM 36.402344 1745297048.5626
MEM 36.402344 1745297048.5637
MEM 36.402344 1745297048.5649
MEM 36.558594 1745297048.5663
MEM 36.558594 1745297048.5674
MEM 36.714844 1745297048.5686
MEM 36.714844 1745297048.5697
MEM 36.871094 1745297048.5708
MEM 36.871094 1745297048.5720
MEM 36.871094 1745297048.5732
MEM 37.027344 1745297048.5745
MEM 37.183594 1745297048.5757
MEM 37.183594 1745297048.5769
MEM 37.183594 1745297048.5781
MEM 37.339844 1745297048.5793
MEM 37.339844 1745297048.5805
MEM 37.496094 1745297048.5817
MEM 37.496094 1745297048.5830
MEM 37.652344 1745297048.5851
MEM 37.964844 1745297048.5863
MEM 37.964844 1745297048.5874
MEM 38.121094 1745297048.5888
MEM 38.121094 1745297048.5900
MEM 38.277344 1745297048.5936
MEM 38.277344 1745297048.5948
MEM 38.277344 1745297048.5959
MEM 38.589844 1745297048.5971
MEM 38.746094 1745297048.5985
MEM 38.746094 1745297048.5996
MEM 38.902344 1745297048.6008
MEM 38.902344 1745297048.6019
MEM 39.058594 1745297048.6031
MEM 39.214844 1745297048.6045
MEM 39.214844 1745297048.6056
MEM 39.371094 1745297048.6068
MEM 39.683594 1745297048.6079
MEM 39.683594 1745297048.6091
MEM 39.839844 1745297048.6102
MEM 39.839844 1745297048.6115
MEM 39.839844 1745297048.6127
MEM 39.996094 1745297048.6138
MEM 40.152344 1745297048.6157
MEM 40.152344 1745297048.6169
MEM 40.308594 1745297048.6180
MEM 40.660156 1745297048.6192
MEM 40.660156 1745297048.6203
MEM 40.816406 1745297048.6215
MEM 40.816406 1745297048.6226
MEM 40.816406 1745297048.6241
MEM 41.285156 1745297048.6285
MEM 41.285156 1745297048.6297
MEM 41.285156 1745297048.6310
MEM 41.597656 1745297048.6323
MEM 41.597656 1745297048.6335
MEM 41.753906 1745297048.6346
MEM 41.753906 1745297048.6358
MEM 41.910156 1745297048.6369
MEM 41.910156 1745297048.6381
MEM 42.066406 1745297048.6393
MEM 42.066406 1745297048.6405
MEM 42.066406 1745297048.6416
MEM 42.222656 1745297048.6431
MEM 42.222656 1745297048.6443
MEM 42.222656 1745297048.6454
MEM 42.378906 1745297048.6466
MEM 42.535156 1745297048.6477
MEM 42.691406 1745297048.6489
MEM 42.691406 1745297048.6500
MEM 42.847656 1745297048.6513
MEM 43.003906 1745297048.6545
MEM 43.160156 1745297048.6556
MEM 43.316406 1745297048.6568
MEM 43.316406 1745297048.6579
MEM 43.628906 1745297048.6605
MEM 43.628906 1745297048.6617
MEM 43.785156 1745297048.6628
MEM 43.785156 1745297048.6640
MEM 43.941406 1745297048.6653
MEM 43.941406 1745297048.6664
MEM 44.097656 1745297048.6676
MEM 44.097656 1745297048.6687
MEM 44.097656 1745297048.6699
MEM 44.097656 1745297048.6710
MEM 44.566406 1745297048.6755
MEM 44.722656 1745297048.6766
MEM 44.878906 1745297048.6778
MEM 44.878906 1745297048.6792
MEM 45.035156 1745297048.6804
MEM 45.035156 1745297048.6815
MEM 45.191406 1745297048.6827
MEM 45.660156 1745297048.6839
MEM 46.191406 1745297048.6850
MEM 46.191406 1745297048.6864
MEM 46.347656 1745297048.6886
MEM 46.347656 1745297048.6898
MEM 46.347656 1745297048.6910
MEM 46.660156 1745297048.6967
MEM 46.660156 1745297048.6978
MEM 46.816406 1745297048.6990
MEM 46.816406 1745297048.7002
MEM 46.816406 1745297048.7013
MEM 46.816406 1745297048.7029
MEM 46.816406 1745297048.7041
MEM 46.972656 1745297048.7052
MEM 46.972656 1745297048.7064
MEM 46.972656 1745297048.7075
MEM 46.972656 1745297048.7087
MEM 46.972656 1745297048.7098
MEM 46.972656 1745297048.7110
MEM 46.972656 1745297048.7121
MEM 46.972656 1745297048.7133
MEM 46.972656 1745297048.7144
MEM 46.972656 1745297048.7156
MEM 47.128906 1745297048.7168
MEM 47.128906 1745297048.7180
MEM 47.128906 1745297048.7191
MEM 47.128906 1745297048.7236
MEM 47.128906 1745297048.7248
MEM 47.128906 1745297048.7260
MEM 47.285156 1745297048.7286
MEM 47.285156 1745297048.7297
MEM 47.285156 1745297048.7309
MEM 47.285156 1745297048.7321
MEM 47.285156 1745297048.7332
MEM 47.285156 1745297048.7358
MEM 47.285156 1745297048.7370
MEM 47.285156 1745297048.7382
MEM 47.285156 1745297048.7408
MEM 47.441406 1745297048.7419
MEM 47.441406 1745297048.7432
MEM 47.441406 1745297048.7443
MEM 47.441406 1745297048.7454
MEM 47.441406 1745297048.7466
MEM 47.441406 1745297048.7477
MEM 47.441406 1745297048.7489
MEM 47.441406 1745297048.7500
MEM 47.441406 1745297048.7522
MEM 47.441406 1745297048.7534
MEM 47.441406 1745297048.7545
MEM 47.441406 1745297048.7561
MEM 47.441406 1745297048.7573
MEM 47.441406 1745297048.7615
MEM 47.441406 1745297048.7627
MEM 47.441406 1745297048.7639
MEM 47.441406 1745297048.7650
MEM 47.441406 1745297048.7662
MEM 47.441406 1745297048.7674
MEM 47.441406 1745297048.7687
MEM 47.441406 1745297048.7698
MEM 47.441406 1745297048.7710
MEM 47.441406 1745297048.7722
MEM 47.441406 1745297048.7733
MEM 47.441406 1745297048.7744
MEM 47.441406 1745297048.7756
MEM 47.441406 1745297048.7767
MEM 47.441406 1745297048.7779
MEM 47.597656 1745297048.7791
MEM 47.910156 1745297048.7802
MEM 47.910156 1745297048.7815
MEM 48.066406 1745297048.7828
MEM 48.066406 1745297048.7840
MEM 48.066406 1745297048.7852
MEM 48.066406 1745297048.7864
MEM 48.066406 1745297048.7875
MEM 48.066406 1745297048.7887
MEM 48.222656 1745297048.7902
MEM 48.378906 1745297048.7914
MEM 48.378906 1745297048.7926
MEM 48.535156 1745297048.7937
MEM 48.535156 1745297048.7949
MEM 48.535156 1745297048.7961
MEM 48.535156 1745297048.7995
MEM 48.535156 1745297048.8007
MEM 48.535156 1745297048.8022
MEM 48.691406 1745297048.8034
MEM 48.691406 1745297048.8046
MEM 48.691406 1745297048.8057
MEM 48.691406 1745297048.8069
MEM 48.691406 1745297048.8081
MEM 48.691406 1745297048.8093
MEM 48.847656 1745297048.8104
MEM 48.847656 1745297048.8116
MEM 48.847656 1745297048.8128
MEM 48.847656 1745297048.8140
MEM 48.847656 1745297048.8151
MEM 48.847656 1745297048.8164
MEM 49.003906 1745297048.8196
MEM 49.003906 1745297048.8208
MEM 49.160156 1745297048.8220
MEM 49.628906 1745297048.8233
MEM 50.253906 1745297048.8245
MEM 50.253906 1745297048.8256
MEM 50.410156 1745297048.8268
MEM 50.410156 1745297048.8280
MEM 50.410156 1745297048.8291
MEM 50.410156 1745297048.8303
MEM 50.410156 1745297048.8315
MEM 50.410156 1745297048.8327
MEM 50.410156 1745297048.8340
MEM 50.410156 1745297048.8352
MEM 50.410156 1745297048.8364
MEM 50.410156 1745297048.8376
MEM 50.410156 1745297048.8395
MEM 50.410156 1745297048.8407
MEM 50.410156 1745297048.8418
MEM 50.410156 1745297048.8433
MEM 50.410156 1745297048.8446
MEM 50.410156 1745297048.8470
MEM 50.410156 1745297048.8525
MEM 50.410156 1745297048.8537
MEM 50.410156 1745297048.8549
MEM 50.410156 1745297048.8577
MEM 50.410156 1745297048.8600
MEM 50.410156 1745297048.8628
MEM 50.410156 1745297048.8640
MEM 50.410156 1745297048.8654
MEM 50.410156 1745297048.8665
MEM 50.410156 1745297048.8705
MEM 50.410156 1745297048.8717
MEM 50.410156 1745297048.8729
MEM 50.410156 1745297048.8741
MEM 50.410156 1745297048.8757
MEM 50.410156 1745297048.8769
MEM 50.410156 1745297048.8781
MEM 50.410156 1745297048.8793
MEM 50.410156 1745297048.8804
MEM 50.410156 1745297048.8816
MEM 50.410156 1745297048.8828
MEM 50.410156 1745297048.8899
MEM 50.410156 1745297048.8911
MEM 50.410156 1745297048.8922
MEM 50.410156 1745297048.8934
MEM 50.410156 1745297048.8946
MEM 50.410156 1745297048.8958
MEM 50.410156 1745297048.8969
MEM 50.410156 1745297048.8981
MEM 50.410156 1745297048.8993
MEM 50.410156 1745297048.9005
MEM 50.410156 1745297048.9016
MEM 50.410156 1745297048.9028
MEM 50.410156 1745297048.9044
MEM 50.410156 1745297048.9056
MEM 50.410156 1745297048.9067
MEM 50.410156 1745297048.9079
MEM 50.410156 1745297048.9091
MEM 50.410156 1745297048.9103
MEM 50.410156 1745297048.9116
MEM 50.410156 1745297048.9128
MEM 50.410156 1745297048.9140
MEM 50.410156 1745297048.9152
MEM 50.410156 1745297048.9163
MEM 50.410156 1745297048.9175
MEM 50.410156 1745297048.9187
MEM 50.410156 1745297048.9198
MEM 50.410156 1745297048.9211
MEM 50.410156 1745297048.9256
MEM 50.410156 1745297048.9268
MEM 50.410156 1745297048.9280
MEM 50.410156 1745297048.9291
MEM 50.410156 1745297048.9304
MEM 50.410156 1745297048.9319
MEM 50.410156 1745297048.9331
MEM 50.410156 1745297048.9343
MEM 50.410156 1745297048.9354
MEM 50.410156 1745297048.9365
MEM 50.410156 1745297048.9379
MEM 50.410156 1745297048.9390
MEM 50.410156 1745297048.9405
MEM 50.410156 1745297048.9416
MEM 50.410156 1745297048.9428
MEM 50.410156 1745297048.9440
MEM 50.410156 1745297048.9452
MEM 50.410156 1745297048.9463
MEM 50.410156 1745297048.9475
MEM 50.410156 1745297048.9540
MEM 50.410156 1745297048.9552
MEM 50.410156 1745297048.9564
MEM 50.410156 1745297048.9575
MEM 50.410156 1745297048.9604
MEM 50.410156 1745297048.9615
MEM 50.410156 1745297048.9628
MEM 50.410156 1745297048.9642
MEM 50.410156 1745297048.9653
MEM 50.410156 1745297048.9675
MEM 50.410156 1745297048.9687
MEM 50.410156 1745297048.9700
MEM 50.410156 1745297048.9712
MEM 50.410156 1745297048.9744
MEM 50.410156 1745297048.9756
MEM 50.410156 1745297048.9768
MEM 50.410156 1745297048.9779
MEM 50.410156 1745297048.9791
MEM 50.410156 1745297048.9827
MEM 50.410156 1745297048.9839
MEM 50.410156 1745297048.9851
MEM 50.410156 1745297048.9862
MEM 50.410156 1745297048.9874
MEM 50.410156 1745297048.9886
MEM 50.410156 1745297048.9918
MEM 50.410156 1745297048.9932
MEM 50.410156 1745297048.9944
MEM 50.410156 1745297048.9956
MEM 50.410156 1745297048.9968
MEM 50.410156 1745297048.9979
MEM 50.410156 1745297048.9991
MEM 50.410156 1745297049.0015
MEM 50.410156 1745297049.0027
MEM 50.410156 1745297049.0038
MEM 50.410156 1745297049.0075
MEM 50.410156 1745297049.0087
MEM 50.410156 1745297049.0099
MEM 50.410156 1745297049.0113
MEM 50.410156 1745297049.0126
MEM 50.410156 1745297049.0139
MEM 50.410156 1745297049.0151
MEM 50.410156 1745297049.0163
MEM 50.410156 1745297049.0174
MEM 50.410156 1745297049.0186
MEM 50.410156 1745297049.0197
MEM 50.410156 1745297049.0209
MEM 50.410156 1745297049.0256
MEM 50.410156 1745297049.0268
MEM 50.410156 1745297049.0280
MEM 50.410156 1745297049.0292
MEM 50.410156 1745297049.0303
MEM 50.410156 1745297049.0315
MEM 50.410156 1745297049.0327
MEM 50.410156 1745297049.0339
MEM 50.410156 1745297049.0350
MEM 50.410156 1745297049.0362
MEM 50.410156 1745297049.0374
MEM 50.410156 1745297049.0385
MEM 50.410156 1745297049.0397
MEM 50.410156 1745297049.0409
MEM 50.410156 1745297049.0420
MEM 50.410156 1745297049.0432
MEM 50.410156 1745297049.0444
MEM 50.410156 1745297049.0458
MEM 50.410156 1745297049.0470
MEM 50.410156 1745297049.0482
MEM 50.410156 1745297049.0494
MEM 50.410156 1745297049.0506
MEM 50.410156 1745297049.0535
MEM 50.410156 1745297049.0576
MEM 50.410156 1745297049.0588
MEM 50.410156 1745297049.0600
MEM 50.410156 1745297049.0612
MEM 50.410156 1745297049.0623
MEM 50.410156 1745297049.0635
MEM 50.410156 1745297049.0647
MEM 50.410156 1745297049.0658
MEM 50.410156 1745297049.0670
MEM 50.410156 1745297049.0682
MEM 50.410156 1745297049.0694
MEM 50.410156 1745297049.0746
MEM 50.410156 1745297049.0758
MEM 50.410156 1745297049.0770
MEM 50.410156 1745297049.0782
MEM 50.410156 1745297049.0794
MEM 50.410156 1745297049.0806
MEM 50.410156 1745297049.0817
MEM 50.410156 1745297049.0829
MEM 50.410156 1745297049.0841
MEM 50.410156 1745297049.0908
MEM 50.410156 1745297049.0920
MEM 50.410156 1745297049.0932
MEM 50.410156 1745297049.0943
MEM 50.410156 1745297049.0955
MEM 50.410156 1745297049.0967
MEM 50.410156 1745297049.0978
MEM 50.410156 1745297049.0990
MEM 50.410156 1745297049.1001
MEM 50.410156 1745297049.1013
MEM 50.410156 1745297049.1025
MEM 50.410156 1745297049.1037
MEM 50.410156 1745297049.1049
MEM 50.410156 1745297049.1062
MEM 50.410156 1745297049.1074
MEM 50.410156 1745297049.1086
MEM 50.410156 1745297049.1109
MEM 50.410156 1745297049.1121
MEM 50.410156 1745297049.1132
MEM 50.410156 1745297049.1144
MEM 50.410156 1745297049.1156
MEM 50.410156 1745297049.1168
MEM 50.410156 1745297049.1180
MEM 50.410156 1745297049.1191
MEM 50.410156 1745297049.1245
MEM 50.410156 1745297049.1257
MEM 50.410156 1745297049.1269
MEM 50.410156 1745297049.1282
MEM 50.410156 1745297049.1295
MEM 50.410156 1745297049.1307
MEM 50.410156 1745297049.1319
MEM 50.410156 1745297049.1330
MEM 50.410156 1745297049.1342
MEM 50.410156 1745297049.1354
MEM 50.410156 1745297049.1367
MEM 50.410156 1745297049.1380
MEM 50.410156 1745297049.1415
MEM 50.410156 1745297049.1427
MEM 50.410156 1745297049.1439
MEM 50.410156 1745297049.1451
MEM 50.410156 1745297049.1464
MEM 50.410156 1745297049.1475
MEM 50.410156 1745297049.1487
MEM 50.410156 1745297049.1515
MEM 50.410156 1745297049.1528
MEM 50.410156 1745297049.1540
MEM 50.410156 1745297049.1552
MEM 50.410156 1745297049.1605
MEM 50.410156 1745297049.1617
MEM 50.410156 1745297049.1629
MEM 50.410156 1745297049.1641
MEM 50.410156 1745297049.1667
MEM 50.410156 1745297049.1679
MEM 50.410156 1745297049.1691
MEM 50.410156 1745297049.1702
MEM 50.410156 1745297049.1714
MEM 50.410156 1745297049.1726
MEM 50.410156 1745297049.1737
MEM 50.410156 1745297049.1749
MEM 50.410156 1745297049.1761
MEM 50.410156 1745297049.1773
MEM 50.410156 1745297049.1787
MEM 50.410156 1745297049.1799
MEM 50.410156 1745297049.1810
MEM 50.410156 1745297049.1822
MEM 50.410156 1745297049.1845
MEM 50.410156 1745297049.1857
MEM 50.410156 1745297049.1869
MEM 50.410156 1745297049.1881
MEM 50.410156 1745297049.1892
MEM 50.410156 1745297049.1905
MEM 50.410156 1745297049.1917
MEM 50.410156 1745297049.1929
MEM 50.410156 1745297049.1940
MEM 50.410156 1745297049.1952
MEM 50.410156 1745297049.1963
MEM 50.410156 1745297049.1975
MEM 50.410156 1745297049.1987
MEM 50.410156 1745297049.2026
MEM 50.410156 1745297049.2038
MEM 50.410156 1745297049.2050
MEM 50.410156 1745297049.2062
MEM 50.410156 1745297049.2073
MEM 50.410156 1745297049.2085
MEM 50.410156 1745297049.2097
MEM 0.000000 1745297049.2109
MEM 0.000000 1745297049.2122
MEM 0.000000 1745297049.2134
MEM 0.000000 1745297049.2145
MEM 0.000000 1745297049.2157
MEM 0.000000 1745297049.2169
