CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/Human/704.py
MEM 16.542969 1745297048.5153
MEM 16.542969 1745297048.5165
MEM 16.707031 1745297048.5176
MEM 16.707031 1745297048.5188
MEM 16.707031 1745297048.5200
MEM 16.707031 1745297048.5212
MEM 16.707031 1745297048.5224
MEM 17.019531 1745297048.5265
MEM 17.019531 1745297048.5277
MEM 17.019531 1745297048.5288
MEM 17.332031 1745297048.5300
MEM 17.332031 1745297048.5312
MEM 17.644531 1745297048.5323
MEM 17.644531 1745297048.5375
MEM 17.644531 1745297048.5387
MEM 17.644531 1745297048.5399
MEM 17.800781 1745297048.5411
MEM 17.800781 1745297048.5422
MEM 17.957031 1745297048.5434
MEM 17.957031 1745297048.5446
MEM 18.113281 1745297048.5457
MEM 18.113281 1745297048.5469
MEM 18.269531 1745297048.5480
MEM 18.269531 1745297048.5492
MEM 18.425781 1745297048.5504
MEM 18.425781 1745297048.5515
MEM 18.582031 1745297048.5527
MEM 18.582031 1745297048.5539
MEM 18.582031 1745297048.5550
MEM 18.582031 1745297048.5562
MEM 18.738281 1745297048.5575
MEM 18.738281 1745297048.5586
MEM 19.050781 1745297048.5598
MEM 19.050781 1745297048.5610
MEM 19.398438 1745297048.5655
MEM 19.398438 1745297048.5667
MEM 19.398438 1745297048.5678
MEM 19.398438 1745297048.5690
MEM 19.554688 1745297048.5702
MEM 19.554688 1745297048.5714
MEM 19.710938 1745297048.5725
MEM 19.710938 1745297048.5737
MEM 19.906250 1745297048.5749
MEM 20.378906 1745297048.5795
MEM 20.378906 1745297048.5807
MEM 20.378906 1745297048.5818
MEM 20.378906 1745297048.5830
MEM 20.378906 1745297048.5842
MEM 20.378906 1745297048.5853
MEM 20.378906 1745297048.5865
MEM 20.378906 1745297048.5877
MEM 20.378906 1745297048.5888
MEM 20.535156 1745297048.5900
MEM 20.535156 1745297048.5911
MEM 20.535156 1745297048.5923
MEM 20.535156 1745297048.5935
MEM 20.847656 1745297048.5946
MEM 20.847656 1745297048.5958
MEM 21.171875 1745297048.6005
MEM 21.171875 1745297048.6017
MEM 21.328125 1745297048.6028
MEM 21.328125 1745297048.6040
MEM 21.484375 1745297048.6052
MEM 21.484375 1745297048.6063
MEM 21.640625 1745297048.6075
MEM 21.640625 1745297048.6087
MEM 21.640625 1745297048.6098
MEM 21.640625 1745297048.6110
MEM 21.953125 1745297048.6122
MEM 21.953125 1745297048.6133
MEM 22.093750 1745297048.6145
MEM 22.093750 1745297048.6156
MEM 22.093750 1745297048.6168
MEM 22.250000 1745297048.6215
MEM 22.250000 1745297048.6227
MEM 22.250000 1745297048.6238
MEM 22.406250 1745297048.6250
MEM 22.406250 1745297048.6262
MEM 22.406250 1745297048.6274
MEM 22.406250 1745297048.6286
MEM 22.562500 1745297048.6297
MEM 22.562500 1745297048.6309
MEM 22.718750 1745297048.6320
MEM 22.718750 1745297048.6332
MEM 23.000000 1745297048.6344
MEM 23.000000 1745297048.6355
MEM 23.156250 1745297048.6367
MEM 23.156250 1745297048.6379
MEM 23.468750 1745297048.6425
MEM 23.468750 1745297048.6437
MEM 23.468750 1745297048.6448
MEM 23.625000 1745297048.6460
MEM 23.625000 1745297048.6472
MEM 23.625000 1745297048.6484
MEM 23.781250 1745297048.6495
MEM 24.093750 1745297048.6507
MEM 24.250000 1745297048.6519
MEM 24.250000 1745297048.6530
MEM 24.406250 1745297048.6542
MEM 24.406250 1745297048.6554
MEM 24.562500 1745297048.6565
MEM 24.769531 1745297048.6577
MEM 24.925781 1745297048.6588
MEM 24.925781 1745297048.6600
MEM 24.925781 1745297048.6611
MEM 25.082031 1745297048.6623
MEM 25.082031 1745297048.6634
MEM 25.238281 1745297048.6646
MEM 25.707031 1745297048.6665
MEM 25.863281 1745297048.6676
MEM 26.019531 1745297048.6688
MEM 26.019531 1745297048.6700
MEM 26.332031 1745297048.6711
MEM 26.332031 1745297048.6726
MEM 26.488281 1745297048.6738
MEM 26.644531 1745297048.6755
MEM 26.644531 1745297048.6767
MEM 26.800781 1745297048.6778
MEM 26.957031 1745297048.6790
MEM 26.957031 1745297048.6807
MEM 26.957031 1745297048.6818
MEM 27.113281 1745297048.6855
MEM 27.269531 1745297048.6866
MEM 27.425781 1745297048.6878
MEM 27.425781 1745297048.6900
MEM 27.582031 1745297048.6912
MEM 27.582031 1745297048.6928
MEM 27.750000 1745297048.6940
MEM 27.750000 1745297048.6952
MEM 27.750000 1745297048.6964
MEM 27.906250 1745297048.6975
MEM 27.906250 1745297048.6987
MEM 27.906250 1745297048.6999
MEM 27.906250 1745297048.7011
MEM 28.062500 1745297048.7031
MEM 28.062500 1745297048.7043
MEM 28.062500 1745297048.7054
MEM 28.062500 1745297048.7066
MEM 28.218750 1745297048.7078
MEM 28.218750 1745297048.7097
MEM 28.218750 1745297048.7109
MEM 28.218750 1745297048.7120
MEM 28.843750 1745297048.7163
MEM 28.843750 1745297048.7175
MEM 28.843750 1745297048.7186
MEM 28.843750 1745297048.7198
MEM 28.843750 1745297048.7210
MEM 28.843750 1745297048.7225
MEM 29.000000 1745297048.7252
MEM 29.000000 1745297048.7295
MEM 29.000000 1745297048.7314
MEM 29.000000 1745297048.7327
MEM 29.000000 1745297048.7343
MEM 29.000000 1745297048.7355
MEM 29.156250 1745297048.7366
MEM 29.156250 1745297048.7378
MEM 29.652344 1745297048.7389
MEM 30.960938 1745297048.7401
MEM 31.296875 1745297048.7412
MEM 31.296875 1745297048.7425
MEM 31.296875 1745297048.7437
MEM 31.296875 1745297048.7454
MEM 31.453125 1745297048.7466
MEM 31.453125 1745297048.7481
MEM 31.453125 1745297048.7493
MEM 31.453125 1745297048.7507
MEM 31.453125 1745297048.7521
MEM 31.765625 1745297048.7557
MEM 31.765625 1745297048.7568
MEM 31.921875 1745297048.7581
MEM 31.921875 1745297048.7592
MEM 31.921875 1745297048.7604
MEM 32.078125 1745297048.7615
MEM 32.078125 1745297048.7628
MEM 32.078125 1745297048.7640
MEM 32.390625 1745297048.7653
MEM 32.390625 1745297048.7666
MEM 32.390625 1745297048.7678
MEM 32.390625 1745297048.7691
MEM 32.703125 1745297048.7728
MEM 32.703125 1745297048.7740
MEM 32.703125 1745297048.7760
MEM 32.859375 1745297048.7772
MEM 32.859375 1745297048.7784
MEM 33.015625 1745297048.7795
MEM 33.015625 1745297048.7807
MEM 33.171875 1745297048.7819
MEM 33.171875 1745297048.7831
MEM 33.171875 1745297048.7854
MEM 33.640625 1745297048.7905
MEM 33.640625 1745297048.7917
MEM 33.640625 1745297048.7936
MEM 33.640625 1745297048.7948
MEM 33.796875 1745297048.7959
MEM 33.796875 1745297048.7971
MEM 33.796875 1745297048.7983
MEM 33.796875 1745297048.7995
MEM 33.796875 1745297048.8006
MEM 33.796875 1745297048.8018
MEM 33.796875 1745297048.8030
MEM 33.796875 1745297048.8042
MEM 33.796875 1745297048.8053
MEM 33.953125 1745297048.8065
MEM 33.953125 1745297048.8077
MEM 34.867188 1745297048.8118
MEM 34.867188 1745297048.8130
MEM 34.867188 1745297048.8146
MEM 34.867188 1745297048.8160
MEM 34.867188 1745297048.8173
MEM 34.867188 1745297048.8185
MEM 35.023438 1745297048.8196
MEM 35.023438 1745297048.8208
MEM 35.023438 1745297048.8233
MEM 35.023438 1745297048.8245
MEM 35.023438 1745297048.8262
MEM 35.179688 1745297048.8313
MEM 35.179688 1745297048.8325
MEM 35.179688 1745297048.8360
MEM 35.179688 1745297048.8415
MEM 35.179688 1745297048.8428
MEM 35.179688 1745297048.8440
MEM 35.335938 1745297048.8469
MEM 35.335938 1745297048.8491
MEM 35.492188 1745297048.8504
MEM 35.492188 1745297048.8515
MEM 35.492188 1745297048.8527
MEM 35.492188 1745297048.8547
MEM 36.183594 1745297048.8598
MEM 36.183594 1745297048.8610
MEM 36.339844 1745297048.8622
MEM 36.339844 1745297048.8634
MEM 36.339844 1745297048.8645
MEM 36.496094 1745297048.8657
MEM 36.496094 1745297048.8668
MEM 36.652344 1745297048.8715
MEM 36.652344 1745297048.8726
MEM 36.652344 1745297048.8738
MEM 36.808594 1745297048.8749
MEM 36.808594 1745297048.8763
MEM 36.808594 1745297048.8776
MEM 36.808594 1745297048.8787
MEM 36.964844 1745297048.8799
MEM 37.121094 1745297048.8831
MEM 37.121094 1745297048.8843
MEM 37.121094 1745297048.8862
MEM 37.121094 1745297048.8874
MEM 37.277344 1745297048.8885
MEM 37.277344 1745297048.8897
MEM 37.277344 1745297048.8910
MEM 37.277344 1745297048.8924
MEM 37.277344 1745297048.8936
MEM 37.433594 1745297048.8948
MEM 37.433594 1745297048.8960
MEM 37.589844 1745297048.8972
MEM 37.589844 1745297048.8985
MEM 37.589844 1745297048.8999
MEM 37.746094 1745297048.9011
MEM 37.902344 1745297048.9033
MEM 38.058594 1745297048.9046
MEM 38.058594 1745297048.9058
MEM 38.058594 1745297048.9069
MEM 38.214844 1745297048.9081
MEM 38.214844 1745297048.9096
MEM 38.214844 1745297048.9110
MEM 38.214844 1745297048.9122
MEM 38.214844 1745297048.9151
MEM 38.214844 1745297048.9163
MEM 38.214844 1745297048.9175
MEM 38.214844 1745297048.9187
MEM 38.527344 1745297048.9235
MEM 38.527344 1745297048.9247
MEM 38.527344 1745297048.9261
MEM 38.527344 1745297048.9274
MEM 38.527344 1745297048.9285
MEM 38.527344 1745297048.9297
MEM 38.839844 1745297048.9309
MEM 38.839844 1745297048.9320
MEM 38.996094 1745297048.9332
MEM 38.996094 1745297048.9346
MEM 38.996094 1745297048.9365
MEM 38.996094 1745297048.9376
MEM 39.152344 1745297048.9406
MEM 39.152344 1745297048.9418
MEM 39.152344 1745297048.9431
MEM 39.152344 1745297048.9444
MEM 39.152344 1745297048.9455
MEM 39.152344 1745297048.9467
MEM 39.308594 1745297048.9479
MEM 39.308594 1745297048.9490
MEM 39.464844 1745297048.9504
MEM 39.464844 1745297048.9516
MEM 39.464844 1745297048.9528
MEM 39.464844 1745297048.9539
MEM 39.621094 1745297048.9550
MEM 39.777344 1745297048.9564
MEM 39.777344 1745297048.9586
MEM 39.777344 1745297048.9598
MEM 39.933594 1745297048.9610
MEM 39.933594 1745297048.9622
MEM 39.933594 1745297048.9637
MEM 39.933594 1745297048.9648
MEM 39.933594 1745297048.9661
MEM 39.933594 1745297048.9677
MEM 40.089844 1745297048.9689
MEM 40.089844 1745297048.9700
MEM 40.246094 1745297048.9712
MEM 40.246094 1745297048.9723
MEM 40.246094 1745297048.9734
MEM 40.246094 1745297048.9765
MEM 40.246094 1745297048.9777
MEM 40.246094 1745297048.9789
MEM 40.402344 1745297048.9800
MEM 40.734375 1745297048.9812
MEM 40.734375 1745297048.9824
MEM 40.734375 1745297048.9836
MEM 40.734375 1745297048.9847
MEM 40.890625 1745297048.9864
MEM 40.890625 1745297048.9875
MEM 40.890625 1745297048.9888
MEM 40.890625 1745297048.9905
MEM 40.890625 1745297048.9918
MEM 40.890625 1745297048.9929
MEM 40.890625 1745297048.9940
MEM 41.046875 1745297048.9952
MEM 41.046875 1745297048.9985
MEM 41.046875 1745297048.9997
MEM 41.203125 1745297049.0009
MEM 41.359375 1745297049.0023
MEM 41.359375 1745297049.0035
MEM 41.359375 1745297049.0047
MEM 41.359375 1745297049.0059
MEM 41.359375 1745297049.0070
MEM 41.359375 1745297049.0081
MEM 41.359375 1745297049.0096
MEM 41.515625 1745297049.0108
MEM 41.515625 1745297049.0119
MEM 41.671875 1745297049.0131
MEM 41.671875 1745297049.0143
MEM 41.671875 1745297049.0154
MEM 41.671875 1745297049.0166
MEM 41.828125 1745297049.0180
MEM 41.828125 1745297049.0192
MEM 41.984375 1745297049.0204
MEM 41.984375 1745297049.0255
MEM 41.984375 1745297049.0267
MEM 41.984375 1745297049.0279
MEM 42.140625 1745297049.0307
MEM 42.140625 1745297049.0319
MEM 42.140625 1745297049.0331
MEM 42.140625 1745297049.0343
MEM 42.140625 1745297049.0354
MEM 42.140625 1745297049.0365
MEM 42.140625 1745297049.0377
MEM 42.140625 1745297049.0388
MEM 42.140625 1745297049.0400
MEM 42.296875 1745297049.0412
MEM 42.296875 1745297049.0424
MEM 42.296875 1745297049.0438
MEM 42.296875 1745297049.0450
MEM 42.296875 1745297049.0462
MEM 42.296875 1745297049.0473
MEM 42.296875 1745297049.0492
MEM 42.296875 1745297049.0505
MEM 42.609375 1745297049.0535
MEM 42.765625 1745297049.0547
MEM 42.765625 1745297049.0560
MEM 42.765625 1745297049.0574
MEM 42.765625 1745297049.0585
MEM 42.765625 1745297049.0597
MEM 42.765625 1745297049.0609
MEM 42.765625 1745297049.0622
MEM 42.765625 1745297049.0635
MEM 42.921875 1745297049.0666
MEM 43.078125 1745297049.0678
MEM 43.078125 1745297049.0690
MEM 43.078125 1745297049.0702
MEM 43.078125 1745297049.0714
MEM 43.078125 1745297049.0726
MEM 43.078125 1745297049.0737
MEM 43.078125 1745297049.0749
MEM 43.078125 1745297049.0760
MEM 43.078125 1745297049.0772
MEM 43.078125 1745297049.0784
MEM 43.078125 1745297049.0797
MEM 43.078125 1745297049.0809
MEM 43.390625 1745297049.0821
MEM 43.546875 1745297049.0833
MEM 43.546875 1745297049.0845
MEM 43.703125 1745297049.0860
MEM 43.703125 1745297049.0874
MEM 43.703125 1745297049.0886
MEM 43.703125 1745297049.0898
MEM 43.703125 1745297049.0910
MEM 43.859375 1745297049.0948
MEM 43.859375 1745297049.0961
MEM 43.859375 1745297049.0973
MEM 43.859375 1745297049.0984
MEM 43.859375 1745297049.0996
MEM 43.859375 1745297049.1008
MEM 43.859375 1745297049.1019
MEM 43.859375 1745297049.1031
MEM 44.015625 1745297049.1043
MEM 44.015625 1745297049.1054
MEM 44.171875 1745297049.1066
MEM 44.171875 1745297049.1078
MEM 44.171875 1745297049.1090
MEM 44.171875 1745297049.1101
MEM 44.171875 1745297049.1112
MEM 44.171875 1745297049.1126
MEM 44.171875 1745297049.1138
MEM 44.171875 1745297049.1149
MEM 44.171875 1745297049.1161
MEM 44.328125 1745297049.1173
MEM 44.484375 1745297049.1208
MEM 44.484375 1745297049.1220
MEM 44.484375 1745297049.1232
MEM 44.484375 1745297049.1243
MEM 44.484375 1745297049.1254
MEM 44.484375 1745297049.1266
MEM 44.640625 1745297049.1278
MEM 44.796875 1745297049.1290
MEM 44.796875 1745297049.1301
MEM 44.796875 1745297049.1316
MEM 44.796875 1745297049.1328
MEM 44.796875 1745297049.1340
MEM 44.796875 1745297049.1352
MEM 44.796875 1745297049.1363
MEM 44.953125 1745297049.1379
MEM 44.953125 1745297049.1395
MEM 45.109375 1745297049.1438
MEM 45.109375 1745297049.1450
MEM 45.109375 1745297049.1461
MEM 45.265625 1745297049.1473
MEM 45.265625 1745297049.1485
MEM 46.265625 1745297049.1496
MEM 46.265625 1745297049.1508
MEM 46.265625 1745297049.1520
MEM 46.265625 1745297049.1532
MEM 46.265625 1745297049.1543
MEM 46.421875 1745297049.1555
MEM 46.578125 1745297049.1567
MEM 46.578125 1745297049.1579
MEM 46.578125 1745297049.1591
MEM 46.578125 1745297049.1603
MEM 46.578125 1745297049.1614
MEM 46.578125 1745297049.1627
MEM 46.734375 1745297049.1640
MEM 46.890625 1745297049.1651
MEM 46.890625 1745297049.1664
MEM 46.890625 1745297049.1677
MEM 46.890625 1745297049.1688
MEM 47.046875 1745297049.1716
MEM 47.046875 1745297049.1728
MEM 47.046875 1745297049.1740
MEM 47.046875 1745297049.1751
MEM 47.046875 1745297049.1763
MEM 47.046875 1745297049.1775
MEM 47.203125 1745297049.1789
MEM 47.203125 1745297049.1801
MEM 47.203125 1745297049.1845
MEM 47.203125 1745297049.1857
MEM 47.203125 1745297049.1869
MEM 47.359375 1745297049.1882
MEM 47.359375 1745297049.1895
MEM 47.359375 1745297049.1906
MEM 47.359375 1745297049.1918
MEM 47.359375 1745297049.1929
MEM 47.359375 1745297049.1940
MEM 47.359375 1745297049.1952
MEM 47.359375 1745297049.1964
MEM 47.359375 1745297049.1975
MEM 47.359375 1745297049.1987
MEM 47.359375 1745297049.1998
MEM 47.359375 1745297049.2014
MEM 47.359375 1745297049.2026
MEM 47.359375 1745297049.2037
MEM 47.359375 1745297049.2055
MEM 47.359375 1745297049.2066
MEM 47.359375 1745297049.2078
MEM 47.359375 1745297049.2090
MEM 47.515625 1745297049.2101
MEM 47.515625 1745297049.2116
MEM 47.515625 1745297049.2136
MEM 47.515625 1745297049.2148
MEM 47.515625 1745297049.2159
MEM 47.515625 1745297049.2172
MEM 47.515625 1745297049.2225
MEM 47.515625 1745297049.2236
MEM 47.515625 1745297049.2248
MEM 47.515625 1745297049.2260
MEM 47.515625 1745297049.2272
MEM 47.515625 1745297049.2283
MEM 47.515625 1745297049.2294
MEM 47.515625 1745297049.2310
MEM 47.515625 1745297049.2322
MEM 47.515625 1745297049.2334
MEM 47.515625 1745297049.2346
MEM 47.515625 1745297049.2358
MEM 47.515625 1745297049.2370
MEM 47.515625 1745297049.2425
MEM 47.515625 1745297049.2437
MEM 47.515625 1745297049.2449
MEM 47.515625 1745297049.2460
MEM 47.515625 1745297049.2472
MEM 47.515625 1745297049.2484
MEM 47.515625 1745297049.2496
MEM 47.515625 1745297049.2508
MEM 47.515625 1745297049.2519
MEM 47.515625 1745297049.2531
MEM 47.515625 1745297049.2556
MEM 47.515625 1745297049.2568
MEM 47.515625 1745297049.2580
MEM 47.515625 1745297049.2592
MEM 47.515625 1745297049.2603
MEM 47.515625 1745297049.2615
MEM 47.515625 1745297049.2675
MEM 47.515625 1745297049.2687
MEM 47.515625 1745297049.2700
MEM 47.515625 1745297049.2713
MEM 47.515625 1745297049.2724
MEM 47.515625 1745297049.2736
MEM 47.515625 1745297049.2748
MEM 47.515625 1745297049.2759
MEM 47.671875 1745297049.2771
MEM 47.984375 1745297049.2783
MEM 47.984375 1745297049.2795
MEM 48.140625 1745297049.2807
MEM 48.140625 1745297049.2819
MEM 48.140625 1745297049.2830
MEM 48.140625 1745297049.2842
MEM 48.296875 1745297049.2854
MEM 48.453125 1745297049.2865
MEM 48.609375 1745297049.2879
MEM 48.609375 1745297049.2891
MEM 48.609375 1745297049.2903
MEM 48.609375 1745297049.2915
MEM 48.609375 1745297049.2927
MEM 48.609375 1745297049.2938
MEM 48.765625 1745297049.2950
MEM 48.765625 1745297049.2965
MEM 48.765625 1745297049.2977
MEM 48.921875 1745297049.3016
MEM 48.921875 1745297049.3028
MEM 49.078125 1745297049.3040
MEM 49.078125 1745297049.3053
MEM 50.328125 1745297049.3065
MEM 52.359375 1745297049.3077
MEM 54.859375 1745297049.3089
MEM 52.390625 1745297049.3101
MEM 53.328125 1745297049.3112
MEM 54.578125 1745297049.3124
MEM 55.515625 1745297049.3135
MEM 56.296875 1745297049.3148
MEM 56.921875 1745297049.3160
MEM 57.703125 1745297049.3171
MEM 58.328125 1745297049.3182
MEM 59.265625 1745297049.3194
MEM 60.203125 1745297049.3215
MEM 60.671875 1745297049.3228
MEM 61.296875 1745297049.3241
MEM 62.546875 1745297049.3253
MEM 63.015625 1745297049.3264
MEM 63.484375 1745297049.3276
MEM 65.203125 1745297049.3306
MEM 65.984375 1745297049.3318
MEM 66.453125 1745297049.3330
MEM 66.921875 1745297049.3341
MEM 66.921875 1745297049.3353
MEM 66.921875 1745297049.3365
MEM 68.015625 1745297049.3376
MEM 69.734375 1745297049.3387
MEM 70.203125 1745297049.3398
MEM 70.515625 1745297049.3410
MEM 71.609375 1745297049.3424
MEM 71.921875 1745297049.3435
MEM 71.921875 1745297049.3447
MEM 73.171875 1745297049.3475
MEM 73.796875 1745297049.3486
MEM 74.578125 1745297049.3498
MEM 75.046875 1745297049.3509
MEM 75.515625 1745297049.3521
MEM 75.828125 1745297049.3533
MEM 75.828125 1745297049.3545
MEM 78.640625 1745297049.3594
MEM 79.734375 1745297049.3606
MEM 82.234375 1745297049.3618
MEM 83.328125 1745297049.3630
MEM 83.796875 1745297049.3642
MEM 83.953125 1745297049.3653
MEM 84.265625 1745297049.3664
MEM 85.046875 1745297049.3676
MEM 85.359375 1745297049.3687
MEM 85.515625 1745297049.3698
MEM 85.828125 1745297049.3712
MEM 86.609375 1745297049.3723
MEM 88.015625 1745297049.3735
MEM 88.015625 1745297049.3746
MEM 88.171875 1745297049.3758
MEM 88.640625 1745297049.3769
MEM 88.796875 1745297049.3781
MEM 88.796875 1745297049.3794
MEM 89.265625 1745297049.3806
MEM 89.890625 1745297049.3817
MEM 90.984375 1745297049.3828
MEM 91.140625 1745297049.3840
MEM 91.140625 1745297049.3851
MEM 91.765625 1745297049.3864
MEM 92.234375 1745297049.3875
MEM 92.234375 1745297049.3887
MEM 92.546875 1745297049.3898
MEM 93.328125 1745297049.3910
MEM 94.265625 1745297049.3922
MEM 94.421875 1745297049.3933
MEM 94.578125 1745297049.3945
MEM 95.203125 1745297049.3965
MEM 95.515625 1745297049.3976
MEM 96.296875 1745297049.3988
MEM 96.921875 1745297049.4006
MEM 97.859375 1745297049.4018
MEM 97.859375 1745297049.4031
MEM 98.015625 1745297049.4042
MEM 98.171875 1745297049.4054
MEM 98.328125 1745297049.4065
MEM 98.328125 1745297049.4077
MEM 98.484375 1745297049.4089
MEM 99.109375 1745297049.4101
MEM 99.421875 1745297049.4114
MEM 102.390625 1745297049.4163
MEM 102.390625 1745297049.4175
MEM 102.390625 1745297049.4187
MEM 102.859375 1745297049.4199
MEM 103.953125 1745297049.4211
MEM 106.296875 1745297049.4223
MEM 108.640625 1745297049.4235
MEM 110.671875 1745297049.4246
MEM 112.390625 1745297049.4258
MEM 112.546875 1745297049.4269
MEM 112.703125 1745297049.4281
MEM 112.859375 1745297049.4293
MEM 113.015625 1745297049.4304
MEM 113.640625 1745297049.4316
MEM 114.890625 1745297049.4328
MEM 115.828125 1745297049.4339
MEM 115.984375 1745297049.4351
MEM 115.984375 1745297049.4362
MEM 116.140625 1745297049.4374
MEM 116.609375 1745297049.4385
MEM 117.234375 1745297049.4397
MEM 117.859375 1745297049.4409
MEM 118.484375 1745297049.4421
MEM 119.265625 1745297049.4432
MEM 120.828125 1745297049.4444
MEM 121.296875 1745297049.4456
MEM 121.296875 1745297049.4467
MEM 122.078125 1745297049.4495
MEM 122.859375 1745297049.4507
MEM 123.484375 1745297049.4519
MEM 124.109375 1745297049.4531
MEM 124.734375 1745297049.4543
MEM 126.453125 1745297049.4555
MEM 127.078125 1745297049.4567
MEM 127.234375 1745297049.4578
MEM 127.234375 1745297049.4590
MEM 127.390625 1745297049.4602
MEM 127.390625 1745297049.4614
MEM 127.546875 1745297049.4626
MEM 129.109375 1745297049.4675
MEM 129.578125 1745297049.4687
MEM 130.046875 1745297049.4699
MEM 130.515625 1745297049.4711
MEM 131.765625 1745297049.4722
MEM 133.796875 1745297049.4734
MEM 133.953125 1745297049.4746
MEM 133.953125 1745297049.4757
MEM 134.109375 1745297049.4769
MEM 134.265625 1745297049.4781
MEM 134.421875 1745297049.4792
MEM 134.890625 1745297049.4804
MEM 135.515625 1745297049.4816
MEM 136.140625 1745297049.4828
MEM 136.765625 1745297049.4839
MEM 137.234375 1745297049.4851
MEM 138.015625 1745297049.4862
MEM 139.578125 1745297049.4874
MEM 141.296875 1745297049.4886
MEM 141.453125 1745297049.4897
MEM 141.609375 1745297049.4909
MEM 141.765625 1745297049.4921
MEM 141.765625 1745297049.4933
MEM 141.921875 1745297049.4944
MEM 142.390625 1745297049.4956
MEM 143.015625 1745297049.4968
MEM 143.640625 1745297049.4979
MEM 144.265625 1745297049.4991
MEM 144.890625 1745297049.5003
MEM 145.515625 1745297049.5014
MEM 146.140625 1745297049.5026
MEM 149.421875 1745297049.5056
MEM 152.234375 1745297049.5069
MEM 156.140625 1745297049.5085
MEM 162.234375 1745297049.5107
MEM 164.890625 1745297049.5120
MEM 167.546875 1745297049.5132
MEM 167.859375 1745297049.5145
MEM 169.265625 1745297049.5175
MEM 169.890625 1745297049.5187
MEM 170.671875 1745297049.5199
MEM 171.453125 1745297049.5224
MEM 173.171875 1745297049.5236
MEM 173.640625 1745297049.5248
MEM 174.578125 1745297049.5265
MEM 175.359375 1745297049.5277
MEM 175.828125 1745297049.5288
MEM 176.921875 1745297049.5305
MEM 177.703125 1745297049.5316
MEM 178.328125 1745297049.5328
MEM 179.265625 1745297049.5340
MEM 180.515625 1745297049.5354
MEM 181.296875 1745297049.5366
MEM 182.078125 1745297049.5377
MEM 182.859375 1745297049.5389
MEM 183.328125 1745297049.5400
MEM 183.796875 1745297049.5412
MEM 184.265625 1745297049.5423
MEM 184.890625 1745297049.5434
MEM 185.515625 1745297049.5446
MEM 186.140625 1745297049.5457
MEM 187.078125 1745297049.5469
MEM 188.015625 1745297049.5481
