CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/Gemini-2Flash/2111.py
MEM 5.363281 1745294911.2888
MEM 6.437500 1745294911.2900
MEM 6.593750 1745294911.2912
MEM 7.093750 1745294911.2923
MEM 7.250000 1745294911.2935
MEM 7.406250 1745294911.2946
MEM 7.773438 1745294911.2958
MEM 8.117188 1745294911.2970
MEM 8.273438 1745294911.2981
MEM 8.429688 1745294911.2993
MEM 8.742188 1745294911.3004
MEM 8.898438 1745294911.3016
MEM 9.054688 1745294911.3028
MEM 9.367188 1745294911.3039
MEM 9.523438 1745294911.3051
MEM 9.523438 1745294911.3062
MEM 9.679688 1745294911.3074
MEM 9.835938 1745294911.3086
MEM 9.992188 1745294911.3098
MEM 9.992188 1745294911.3109
MEM 9.992188 1745294911.3121
MEM 10.199219 1745294911.3133
MEM 10.355469 1745294911.3145
MEM 10.511719 1745294911.3156
MEM 10.667969 1745294911.3168
MEM 10.980469 1745294911.3179
MEM 10.980469 1745294911.3191
MEM 11.609375 1745294911.3235
MEM 11.921875 1745294911.3247
MEM 13.136719 1745294911.3259
MEM 14.339844 1745294911.3271
MEM 14.652344 1745294911.3283
MEM 14.652344 1745294911.3294
MEM 14.808594 1745294911.3306
MEM 14.808594 1745294911.3318
MEM 15.496094 1745294911.3330
MEM 15.496094 1745294911.3342
MEM 15.964844 1745294911.3354
MEM 15.964844 1745294911.3366
MEM 15.964844 1745294911.3378
MEM 15.964844 1745294911.3390
MEM 16.277344 1745294911.3445
MEM 16.277344 1745294911.3457
MEM 16.433594 1745294911.3469
MEM 16.433594 1745294911.3480
MEM 16.433594 1745294911.3492
MEM 16.433594 1745294911.3505
MEM 16.589844 1745294911.3516
MEM 16.589844 1745294911.3528
MEM 16.589844 1745294911.3540
MEM 16.589844 1745294911.3552
MEM 16.746094 1745294911.3564
MEM 16.746094 1745294911.3576
MEM 16.746094 1745294911.3587
MEM 16.746094 1745294911.3599
MEM 16.746094 1745294911.3656
MEM 16.746094 1745294911.3668
MEM 16.746094 1745294911.3680
MEM 16.746094 1745294911.3692
MEM 16.746094 1745294911.3704
MEM 16.902344 1745294911.3716
MEM 16.902344 1745294911.3727
MEM 17.058594 1745294911.3739
MEM 17.058594 1745294911.3750
MEM 17.058594 1745294911.3762
MEM 17.058594 1745294911.3773
MEM 17.371094 1745294911.3785
MEM 17.371094 1745294911.3796
MEM 17.527344 1745294911.3808
MEM 17.527344 1745294911.3820
MEM 17.527344 1745294911.3832
MEM 17.683594 1745294911.3865
MEM 17.683594 1745294911.3877
MEM 17.683594 1745294911.3889
MEM 17.683594 1745294911.3901
MEM 17.683594 1745294911.3913
MEM 17.996094 1745294911.3925
MEM 18.152344 1745294911.3936
MEM 18.152344 1745294911.3949
MEM 18.621094 1745294911.3985
MEM 18.621094 1745294911.3998
MEM 18.777344 1745294911.4010
MEM 19.109375 1745294911.4021
MEM 19.109375 1745294911.4033
MEM 19.265625 1745294911.4045
MEM 19.265625 1745294911.4056
MEM 19.421875 1745294911.4068
MEM 19.578125 1745294911.4080
MEM 20.085938 1745294911.4091
MEM 20.242188 1745294911.4126
MEM 20.242188 1745294911.4139
MEM 20.242188 1745294911.4151
MEM 20.242188 1745294911.4163
MEM 20.242188 1745294911.4175
MEM 20.242188 1745294911.4186
MEM 20.398438 1745294911.4235
MEM 20.398438 1745294911.4248
MEM 20.398438 1745294911.4259
MEM 20.710938 1745294911.4271
MEM 20.882812 1745294911.4283
MEM 20.882812 1745294911.4294
MEM 21.039062 1745294911.4306
MEM 21.195312 1745294911.4318
MEM 21.195312 1745294911.4329
MEM 21.195312 1745294911.4341
MEM 21.507812 1745294911.4353
MEM 22.132812 1745294911.4405
MEM 22.132812 1745294911.4419
MEM 22.132812 1745294911.4430
MEM 22.132812 1745294911.4443
MEM 22.132812 1745294911.4455
MEM 22.132812 1745294911.4467
MEM 22.132812 1745294911.4478
MEM 22.289062 1745294911.4490
MEM 22.289062 1745294911.4501
MEM 22.289062 1745294911.4513
MEM 22.289062 1745294911.4525
MEM 22.445312 1745294911.4537
MEM 22.601562 1745294911.4549
MEM 22.601562 1745294911.4560
MEM 23.378906 1745294911.4617
MEM 23.378906 1745294911.4629
MEM 23.378906 1745294911.4641
MEM 23.378906 1745294911.4652
MEM 23.378906 1745294911.4664
MEM 23.378906 1745294911.4675
MEM 23.378906 1745294911.4687
MEM 23.535156 1745294911.4698
MEM 23.691406 1745294911.4710
MEM 24.003906 1745294911.4721
MEM 24.003906 1745294911.4733
MEM 24.160156 1745294911.4744
MEM 24.160156 1745294911.4756
MEM 24.316406 1745294911.4767
MEM 24.316406 1745294911.4779
MEM 24.484375 1745294911.4790
