CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/Gemini-2Flash/878.py
MEM 1.867188 1745294911.4309
MEM 4.679688 1745294911.4336
MEM 4.679688 1745294911.4352
MEM 5.042969 1745294911.4392
MEM 5.042969 1745294911.4403
MEM 5.937500 1745294911.4415
MEM 5.937500 1745294911.4426
MEM 6.273438 1745294911.4438
MEM 6.273438 1745294911.4449
MEM 6.429688 1745294911.4461
MEM 6.929688 1745294911.4472
MEM 6.929688 1745294911.4484
MEM 6.929688 1745294911.4496
MEM 6.929688 1745294911.4507
MEM 6.929688 1745294911.4519
MEM 6.929688 1745294911.4530
MEM 6.929688 1745294911.4542
MEM 6.929688 1745294911.4554
MEM 6.929688 1745294911.4565
MEM 6.929688 1745294911.4577
MEM 6.929688 1745294911.4588
MEM 7.109375 1745294911.4600
MEM 7.640625 1745294911.4617
MEM 7.796875 1745294911.4656
MEM 7.796875 1745294911.4668
MEM 7.796875 1745294911.4679
MEM 8.109375 1745294911.4691
MEM 8.421875 1745294911.4703
MEM 8.578125 1745294911.4715
MEM 8.734375 1745294911.4726
MEM 8.734375 1745294911.4742
MEM 8.734375 1745294911.4754
MEM 8.890625 1745294911.4765
MEM 9.203125 1745294911.4777
MEM 9.203125 1745294911.4789
MEM 9.203125 1745294911.4800
MEM 9.203125 1745294911.4812
MEM 9.203125 1745294911.4824
MEM 9.515625 1745294911.4845
MEM 9.515625 1745294911.4857
MEM 9.515625 1745294911.4869
MEM 9.515625 1745294911.4906
MEM 9.515625 1745294911.4921
MEM 9.671875 1745294911.4933
MEM 9.886719 1745294911.4945
MEM 10.042969 1745294911.4956
MEM 10.199219 1745294911.4968
MEM 10.355469 1745294911.4980
MEM 10.511719 1745294911.4992
MEM 10.511719 1745294911.5004
MEM 10.824219 1745294911.5015
MEM 10.984375 1745294911.5029
MEM 11.140625 1745294911.5069
MEM 11.140625 1745294911.5081
MEM 11.453125 1745294911.5093
MEM 11.453125 1745294911.5104
MEM 11.453125 1745294911.5116
MEM 11.609375 1745294911.5128
MEM 13.714844 1745294911.5140
MEM 14.183594 1745294911.5151
MEM 14.183594 1745294911.5163
MEM 14.339844 1745294911.5174
MEM 15.027344 1745294911.5186
MEM 15.183594 1745294911.5198
MEM 15.496094 1745294911.5211
MEM 15.652344 1745294911.5222
MEM 15.808594 1745294911.5234
MEM 15.808594 1745294911.5245
MEM 15.808594 1745294911.5256
MEM 16.121094 1745294911.5286
MEM 16.121094 1745294911.5298
MEM 16.277344 1745294911.5309
MEM 16.433594 1745294911.5321
MEM 16.433594 1745294911.5333
MEM 16.433594 1745294911.5345
MEM 16.589844 1745294911.5357
MEM 16.746094 1745294911.5369
MEM 16.902344 1745294911.5380
MEM 17.214844 1745294911.5392
MEM 17.214844 1745294911.5403
MEM 17.214844 1745294911.5415
MEM 17.214844 1745294911.5426
MEM 17.371094 1745294911.5438
MEM 17.683594 1745294911.5451
MEM 17.996094 1745294911.5464
MEM 18.152344 1745294911.5475
MEM 18.308594 1745294911.5489
MEM 19.160156 1745294911.5527
MEM 19.160156 1745294911.5539
MEM 19.316406 1745294911.5550
MEM 19.472656 1745294911.5562
MEM 19.789062 1745294911.5573
MEM 19.945312 1745294911.5585
MEM 20.105469 1745294911.5596
MEM 20.105469 1745294911.5608
MEM 20.105469 1745294911.5620
MEM 20.261719 1745294911.5645
MEM 20.574219 1745294911.5656
MEM 20.574219 1745294911.5668
MEM 20.730469 1745294911.5681
MEM 21.042969 1745294911.5694
MEM 21.199219 1745294911.5706
MEM 21.355469 1745294911.5718
MEM 21.824219 1745294911.5731
MEM 21.824219 1745294911.5751
MEM 22.312500 1745294911.5797
MEM 22.468750 1745294911.5808
MEM 22.933594 1745294911.5820
MEM 22.933594 1745294911.5832
MEM 23.246094 1745294911.5843
MEM 23.246094 1745294911.5855
MEM 23.246094 1745294911.5867
MEM 23.402344 1745294911.5878
MEM 23.402344 1745294911.5890
MEM 23.558594 1745294911.5902
MEM 23.871094 1745294911.5914
MEM 24.027344 1745294911.5926
MEM 24.183594 1745294911.5937
MEM 24.183594 1745294911.5949
MEM 24.339844 1745294911.5961
MEM 24.531250 1745294911.5972
MEM 24.687500 1745294911.5984
MEM 24.687500 1745294911.5996
MEM 24.843750 1745294911.6014
MEM 24.843750 1745294911.6025
MEM 25.000000 1745294911.6037
MEM 25.468750 1745294911.6065
MEM 25.625000 1745294911.6077
MEM 25.781250 1745294911.6091
MEM 25.781250 1745294911.6104
MEM 25.781250 1745294911.6117
MEM 25.937500 1745294911.6129
MEM 26.093750 1745294911.6140
MEM 26.250000 1745294911.6152
MEM 26.250000 1745294911.6167
MEM 26.406250 1745294911.6179
MEM 26.406250 1745294911.6190
MEM 26.406250 1745294911.6202
MEM 26.406250 1745294911.6214
MEM 26.562500 1745294911.6226
MEM 26.718750 1745294911.6258
MEM 26.718750 1745294911.6270
MEM 26.718750 1745294911.6281
MEM 26.718750 1745294911.6293
MEM 26.718750 1745294911.6305
MEM 26.875000 1745294911.6317
MEM 26.875000 1745294911.6328
MEM 26.875000 1745294911.6340
MEM 26.875000 1745294911.6352
MEM 26.875000 1745294911.6364
MEM 27.031250 1745294911.6375
MEM 27.187500 1745294911.6387
MEM 27.343750 1745294911.6399
MEM 27.343750 1745294911.6411
MEM 27.343750 1745294911.6423
MEM 27.343750 1745294911.6435
MEM 27.343750 1745294911.6447
MEM 27.343750 1745294911.6459
MEM 27.500000 1745294911.6471
MEM 27.500000 1745294911.6495
MEM 27.500000 1745294911.6507
MEM 27.500000 1745294911.6519
MEM 27.656250 1745294911.6531
MEM 27.656250 1745294911.6543
MEM 27.656250 1745294911.6554
MEM 27.656250 1745294911.6566
MEM 27.656250 1745294911.6578
MEM 27.656250 1745294911.6592
MEM 27.656250 1745294911.6604
MEM 27.656250 1745294911.6615
MEM 27.812500 1745294911.6627
MEM 27.812500 1745294911.6665
MEM 27.812500 1745294911.6677
MEM 27.812500 1745294911.6689
MEM 27.812500 1745294911.6701
MEM 27.812500 1745294911.6713
MEM 28.281250 1745294911.6739
MEM 28.437500 1745294911.6751
MEM 28.437500 1745294911.6762
MEM 28.437500 1745294911.6774
MEM 28.437500 1745294911.6786
MEM 28.437500 1745294911.6797
MEM 28.593750 1745294911.6809
MEM 28.750000 1745294911.6821
MEM 28.750000 1745294911.6833
MEM 28.750000 1745294911.6844
MEM 28.750000 1745294911.6856
MEM 28.750000 1745294911.6868
MEM 31.074219 1745294911.6907
MEM 31.074219 1745294911.6918
MEM 31.074219 1745294911.6930
MEM 31.074219 1745294911.6942
MEM 31.230469 1745294911.6954
MEM 31.230469 1745294911.6965
MEM 31.230469 1745294911.6977
MEM 31.230469 1745294911.6990
MEM 31.386719 1745294911.7003
MEM 31.542969 1745294911.7015
MEM 31.542969 1745294911.7027
MEM 31.542969 1745294911.7039
MEM 31.542969 1745294911.7051
MEM 31.542969 1745294911.7074
MEM 31.855469 1745294911.7086
MEM 31.855469 1745294911.7098
MEM 31.855469 1745294911.7110
MEM 31.855469 1745294911.7122
MEM 31.855469 1745294911.7135
MEM 32.167969 1745294911.7146
MEM 32.324219 1745294911.7185
MEM 32.480469 1745294911.7197
MEM 32.480469 1745294911.7209
MEM 32.792969 1745294911.7221
MEM 32.792969 1745294911.7233
MEM 32.792969 1745294911.7246
MEM 32.792969 1745294911.7258
MEM 32.949219 1745294911.7270
MEM 32.949219 1745294911.7282
MEM 32.949219 1745294911.7294
MEM 32.949219 1745294911.7305
MEM 32.949219 1745294911.7319
MEM 32.949219 1745294911.7331
MEM 33.261719 1745294911.7343
MEM 33.261719 1745294911.7354
MEM 33.261719 1745294911.7366
MEM 33.417969 1745294911.7378
MEM 33.417969 1745294911.7391
MEM 33.574219 1745294911.7403
MEM 33.574219 1745294911.7415
MEM 33.574219 1745294911.7427
MEM 33.574219 1745294911.7439
MEM 33.574219 1745294911.7451
MEM 33.574219 1745294911.7462
MEM 33.574219 1745294911.7476
MEM 33.730469 1745294911.7487
MEM 34.605469 1745294911.7500
MEM 34.605469 1745294911.7511
MEM 34.605469 1745294911.7523
MEM 34.605469 1745294911.7535
MEM 34.605469 1745294911.7565
MEM 34.605469 1745294911.7577
