CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/Gemini-2Flash/1064.py
MEM 4.867188 1745294911.3090
MEM 4.867188 1745294911.3103
MEM 5.761719 1745294911.3115
MEM 5.761719 1745294911.3127
MEM 6.949219 1745294911.3175
MEM 6.949219 1745294911.3188
MEM 7.105469 1745294911.3199
MEM 7.105469 1745294911.3211
MEM 7.281250 1745294911.3223
MEM 7.281250 1745294911.3235
MEM 7.281250 1745294911.3247
MEM 7.812500 1745294911.3259
MEM 8.000000 1745294911.3271
MEM 8.156250 1745294911.3283
MEM 8.156250 1745294911.3295
MEM 8.312500 1745294911.3307
MEM 8.781250 1745294911.3322
MEM 8.781250 1745294911.3334
MEM 8.937500 1745294911.3346
MEM 9.093750 1745294911.3358
MEM 9.093750 1745294911.3370
MEM 9.093750 1745294911.3382
MEM 9.093750 1745294911.3393
MEM 9.250000 1745294911.3405
MEM 9.250000 1745294911.3417
MEM 9.406250 1745294911.3428
MEM 9.406250 1745294911.3440
MEM 9.562500 1745294911.3452
MEM 9.562500 1745294911.3464
MEM 9.562500 1745294911.3505
MEM 9.718750 1745294911.3517
MEM 9.718750 1745294911.3529
MEM 9.718750 1745294911.3541
MEM 9.718750 1745294911.3553
MEM 9.718750 1745294911.3565
MEM 9.718750 1745294911.3577
MEM 9.875000 1745294911.3589
MEM 9.875000 1745294911.3600
MEM 9.875000 1745294911.3613
MEM 9.875000 1745294911.3625
MEM 9.875000 1745294911.3636
MEM 9.875000 1745294911.3676
MEM 9.875000 1745294911.3689
MEM 9.875000 1745294911.3700
MEM 10.031250 1745294911.3712
MEM 10.031250 1745294911.3724
MEM 10.187500 1745294911.3735
MEM 10.187500 1745294911.3747
MEM 10.343750 1745294911.3758
MEM 10.500000 1745294911.3770
MEM 10.703125 1745294911.3782
MEM 10.859375 1745294911.3794
MEM 10.859375 1745294911.3806
MEM 10.859375 1745294911.3818
MEM 11.015625 1745294911.3830
MEM 11.187500 1745294911.3842
MEM 11.343750 1745294911.3853
MEM 11.343750 1745294911.3865
MEM 11.500000 1745294911.3877
MEM 12.335938 1745294911.3914
MEM 13.816406 1745294911.3926
MEM 14.601562 1745294911.3956
MEM 14.601562 1745294911.3968
MEM 14.792969 1745294911.3979
MEM 15.191406 1745294911.3991
MEM 15.660156 1745294911.4003
MEM 15.816406 1745294911.4015
MEM 15.816406 1745294911.4027
MEM 15.816406 1745294911.4039
MEM 15.972656 1745294911.4050
MEM 15.972656 1745294911.4062
MEM 16.128906 1745294911.4074
MEM 16.285156 1745294911.4086
MEM 16.285156 1745294911.4097
MEM 16.285156 1745294911.4110
MEM 16.441406 1745294911.4121
MEM 16.441406 1745294911.4133
MEM 16.441406 1745294911.4144
MEM 16.605469 1745294911.4156
MEM 16.761719 1745294911.4185
MEM 16.917969 1745294911.4197
MEM 16.917969 1745294911.4208
MEM 17.074219 1745294911.4220
MEM 17.230469 1745294911.4231
MEM 17.542969 1745294911.4243
MEM 17.542969 1745294911.4254
MEM 17.542969 1745294911.4266
MEM 17.542969 1745294911.4278
MEM 17.542969 1745294911.4290
MEM 17.699219 1745294911.4301
MEM 17.855469 1745294911.4313
MEM 18.011719 1745294911.4325
MEM 18.167969 1745294911.4336
MEM 18.324219 1745294911.4348
MEM 18.792969 1745294911.4396
MEM 18.949219 1745294911.4408
MEM 19.296875 1745294911.4420
MEM 19.296875 1745294911.4432
MEM 19.296875 1745294911.4444
MEM 19.296875 1745294911.4455
MEM 19.453125 1745294911.4467
MEM 19.609375 1745294911.4478
MEM 19.804688 1745294911.4491
MEM 19.960938 1745294911.4502
MEM 20.117188 1745294911.4514
MEM 20.277344 1745294911.4526
MEM 20.277344 1745294911.4538
MEM 20.277344 1745294911.4550
MEM 20.277344 1745294911.4561
MEM 20.277344 1745294911.4573
MEM 20.433594 1745294911.4585
MEM 20.433594 1745294911.4596
MEM 20.433594 1745294911.4609
MEM 20.433594 1745294911.4621
MEM 20.746094 1745294911.4633
MEM 20.906250 1745294911.4645
MEM 20.906250 1745294911.4656
MEM 21.062500 1745294911.4668
MEM 21.218750 1745294911.4680
MEM 21.531250 1745294911.4705
MEM 21.531250 1745294911.4717
MEM 21.687500 1745294911.4729
MEM 22.156250 1745294911.4741
MEM 22.156250 1745294911.4753
MEM 22.156250 1745294911.4764
MEM 22.156250 1745294911.4776
MEM 22.156250 1745294911.4788
MEM 22.156250 1745294911.4800
MEM 22.625000 1745294911.4845
MEM 23.093750 1745294911.4857
MEM 23.078125 1745294911.4869
MEM 23.078125 1745294911.4881
MEM 23.390625 1745294911.4893
MEM 23.390625 1745294911.4905
MEM 23.390625 1745294911.4917
MEM 23.546875 1745294911.4928
MEM 23.546875 1745294911.4940
MEM 23.546875 1745294911.4952
MEM 23.546875 1745294911.4964
MEM 23.703125 1745294911.4976
MEM 24.171875 1745294911.4988
MEM 24.171875 1745294911.5000
MEM 24.171875 1745294911.5012
MEM 24.328125 1745294911.5024
MEM 24.328125 1745294911.5036
MEM 24.328125 1745294911.5048
MEM 24.484375 1745294911.5060
MEM 24.664062 1745294911.5072
MEM 25.003906 1745294911.5084
MEM 25.003906 1745294911.5096
MEM 25.003906 1745294911.5108
MEM 25.160156 1745294911.5135
MEM 25.160156 1745294911.5148
MEM 25.160156 1745294911.5162
MEM 25.472656 1745294911.5174
MEM 25.628906 1745294911.5186
MEM 25.785156 1745294911.5198
MEM 25.785156 1745294911.5209
MEM 25.941406 1745294911.5221
MEM 26.148438 1745294911.5233
MEM 26.460938 1745294911.5244
MEM 26.617188 1745294911.5285
MEM 26.773438 1745294911.5297
MEM 26.773438 1745294911.5309
MEM 26.773438 1745294911.5321
MEM 26.929688 1745294911.5333
MEM 27.085938 1745294911.5345
MEM 27.085938 1745294911.5357
MEM 27.085938 1745294911.5369
MEM 27.085938 1745294911.5381
MEM 27.085938 1745294911.5392
MEM 27.242188 1745294911.5404
MEM 27.242188 1745294911.5416
MEM 27.398438 1745294911.5428
MEM 27.398438 1745294911.5439
MEM 27.554688 1745294911.5451
MEM 27.710938 1745294911.5463
MEM 27.710938 1745294911.5475
MEM 27.710938 1745294911.5487
MEM 27.867188 1745294911.5499
MEM 27.867188 1745294911.5510
MEM 27.867188 1745294911.5522
MEM 28.023438 1745294911.5565
MEM 28.023438 1745294911.5577
MEM 28.179688 1745294911.5589
MEM 28.179688 1745294911.5601
MEM 28.179688 1745294911.5612
MEM 28.179688 1745294911.5624
MEM 28.335938 1745294911.5636
MEM 28.648438 1745294911.5648
MEM 28.804688 1745294911.5660
MEM 28.804688 1745294911.5672
MEM 28.960938 1745294911.5683
MEM 28.960938 1745294911.5695
MEM 29.117188 1745294911.5707
MEM 29.117188 1745294911.5718
MEM 29.117188 1745294911.5730
MEM 30.191406 1745294911.5742
MEM 31.281250 1745294911.5754
MEM 31.453125 1745294911.5766
MEM 31.609375 1745294911.5777
MEM 31.609375 1745294911.5789
MEM 31.609375 1745294911.5801
MEM 31.765625 1745294911.5813
MEM 32.078125 1745294911.5855
MEM 32.234375 1745294911.5867
MEM 32.390625 1745294911.5879
MEM 32.546875 1745294911.5891
MEM 32.703125 1745294911.5903
MEM 32.859375 1745294911.5915
MEM 32.859375 1745294911.5927
MEM 33.171875 1745294911.5939
MEM 33.171875 1745294911.5950
MEM 33.171875 1745294911.5962
MEM 33.328125 1745294911.5974
MEM 33.328125 1745294911.5986
MEM 33.328125 1745294911.5999
MEM 33.640625 1745294911.6011
MEM 33.796875 1745294911.6024
MEM 33.953125 1745294911.6065
MEM 33.953125 1745294911.6077
MEM 33.953125 1745294911.6089
MEM 34.109375 1745294911.6101
MEM 34.109375 1745294911.6113
MEM 34.769531 1745294911.6125
MEM 34.769531 1745294911.6137
MEM 34.769531 1745294911.6149
MEM 34.769531 1745294911.6160
MEM 34.769531 1745294911.6172
MEM 34.925781 1745294911.6184
MEM 34.925781 1745294911.6196
MEM 34.925781 1745294911.6208
MEM 35.082031 1745294911.6220
MEM 35.082031 1745294911.6232
MEM 35.082031 1745294911.6244
MEM 35.082031 1745294911.6256
MEM 35.238281 1745294911.6268
MEM 35.238281 1745294911.6279
MEM 35.394531 1745294911.6291
MEM 35.863281 1745294911.6303
MEM 36.398438 1745294911.6355
MEM 36.398438 1745294911.6367
MEM 36.398438 1745294911.6379
MEM 36.554688 1745294911.6391
MEM 36.554688 1745294911.6403
MEM 36.710938 1745294911.6414
MEM 36.710938 1745294911.6426
MEM 36.867188 1745294911.6438
MEM 36.867188 1745294911.6450
MEM 37.023438 1745294911.6462
MEM 37.023438 1745294911.6474
MEM 37.179688 1745294911.6485
MEM 37.179688 1745294911.6497
MEM 37.179688 1745294911.6509
MEM 37.179688 1745294911.6521
MEM 37.335938 1745294911.6533
MEM 37.335938 1745294911.6545
MEM 37.492188 1745294911.6557
MEM 37.492188 1745294911.6568
MEM 37.648438 1745294911.6580
MEM 37.804688 1745294911.6592
MEM 37.960938 1745294911.6604
MEM 38.117188 1745294911.6616
MEM 38.117188 1745294911.6627
MEM 38.117188 1745294911.6639
MEM 38.117188 1745294911.6651
MEM 38.117188 1745294911.6663
MEM 38.273438 1745294911.6675
MEM 38.273438 1745294911.6687
MEM 38.742188 1745294911.6715
MEM 38.742188 1745294911.6727
MEM 38.898438 1745294911.6739
MEM 38.898438 1745294911.6751
MEM 39.054688 1745294911.6763
MEM 39.054688 1745294911.6775
MEM 39.210938 1745294911.6787
MEM 39.210938 1745294911.6799
MEM 39.523438 1745294911.6810
MEM 39.679688 1745294911.6822
MEM 39.835938 1745294911.6834
MEM 39.835938 1745294911.6846
MEM 40.148438 1745294911.6895
MEM 40.304688 1745294911.6907
MEM 40.488281 1745294911.6919
MEM 40.644531 1745294911.6931
MEM 40.800781 1745294911.6943
MEM 40.800781 1745294911.6955
MEM 40.800781 1745294911.6967
MEM 40.800781 1745294911.6979
MEM 40.957031 1745294911.6990
MEM 41.113281 1745294911.7002
MEM 41.269531 1745294911.7014
MEM 41.269531 1745294911.7026
MEM 41.453125 1745294911.7038
MEM 41.609375 1745294911.7050
MEM 41.765625 1745294911.7062
MEM 41.765625 1745294911.7074
MEM 41.921875 1745294911.7086
MEM 41.921875 1745294911.7098
MEM 42.078125 1745294911.7109
MEM 42.078125 1745294911.7121
MEM 42.078125 1745294911.7133
MEM 42.234375 1745294911.7145
MEM 42.234375 1745294911.7157
MEM 42.234375 1745294911.7169
MEM 42.390625 1745294911.7181
MEM 42.546875 1745294911.7193
MEM 42.859375 1745294911.7225
MEM 42.859375 1745294911.7237
MEM 43.015625 1745294911.7249
MEM 43.015625 1745294911.7261
MEM 43.328125 1745294911.7285
MEM 43.484375 1745294911.7298
MEM 43.484375 1745294911.7310
MEM 43.640625 1745294911.7321
MEM 43.796875 1745294911.7333
MEM 43.796875 1745294911.7345
MEM 43.796875 1745294911.7357
MEM 43.953125 1745294911.7370
MEM 44.109375 1745294911.7382
MEM 44.421875 1745294911.7427
MEM 44.578125 1745294911.7438
MEM 44.578125 1745294911.7450
MEM 44.734375 1745294911.7462
MEM 44.890625 1745294911.7474
MEM 44.890625 1745294911.7486
MEM 45.046875 1745294911.7498
MEM 45.046875 1745294911.7509
MEM 45.203125 1745294911.7522
MEM 46.296875 1745294911.7535
MEM 46.207031 1745294911.7547
MEM 46.207031 1745294911.7559
MEM 46.363281 1745294911.7570
MEM 46.519531 1745294911.7582
MEM 46.519531 1745294911.7594
MEM 46.675781 1745294911.7606
MEM 46.832031 1745294911.7617
MEM 46.832031 1745294911.7630
MEM 46.988281 1745294911.7643
MEM 46.988281 1745294911.7654
MEM 46.988281 1745294911.7675
MEM 47.144531 1745294911.7686
MEM 47.144531 1745294911.7716
MEM 47.144531 1745294911.7728
MEM 47.300781 1745294911.7740
MEM 47.300781 1745294911.7751
MEM 47.300781 1745294911.7763
MEM 47.300781 1745294911.7775
MEM 47.300781 1745294911.7786
MEM 47.457031 1745294911.7798
MEM 47.457031 1745294911.7809
MEM 47.457031 1745294911.7821
MEM 47.457031 1745294911.7833
MEM 47.457031 1745294911.7845
MEM 47.457031 1745294911.7856
MEM 47.457031 1745294911.7869
MEM 47.457031 1745294911.7882
MEM 47.457031 1745294911.7894
MEM 47.457031 1745294911.7906
MEM 47.457031 1745294911.7918
MEM 47.457031 1745294911.7930
MEM 47.457031 1745294911.7957
MEM 47.457031 1745294911.7969
MEM 47.457031 1745294911.7980
MEM 47.457031 1745294911.7992
MEM 47.457031 1745294911.8004
MEM 47.457031 1745294911.8015
MEM 47.457031 1745294911.8027
MEM 47.457031 1745294911.8039
MEM 47.457031 1745294911.8051
MEM 47.457031 1745294911.8064
MEM 47.457031 1745294911.8076
MEM 47.457031 1745294911.8088
MEM 47.457031 1745294911.8099
MEM 47.457031 1745294911.8111
MEM 48.082031 1745294911.8155
MEM 48.082031 1745294911.8167
MEM 48.082031 1745294911.8179
MEM 48.082031 1745294911.8192
MEM 48.238281 1745294911.8205
MEM 48.394531 1745294911.8217
MEM 48.550781 1745294911.8228
MEM 48.550781 1745294911.8240
MEM 48.550781 1745294911.8252
MEM 48.550781 1745294911.8263
MEM 48.550781 1745294911.8275
MEM 48.550781 1745294911.8287
MEM 48.550781 1745294911.8299
MEM 48.550781 1745294911.8312
MEM 48.707031 1745294911.8324
MEM 48.707031 1745294911.8336
MEM 48.707031 1745294911.8348
MEM 48.707031 1745294911.8360
MEM 48.863281 1745294911.8371
MEM 48.863281 1745294911.8383
MEM 48.863281 1745294911.8406
MEM 49.019531 1745294911.8418
MEM 49.019531 1745294911.8430
MEM 49.019531 1745294911.8441
MEM 49.019531 1745294911.8453
MEM 50.582031 1745294911.8465
MEM 52.144531 1745294911.8476
MEM 54.019531 1745294911.8488
MEM 55.425781 1745294911.8499
MEM 56.988281 1745294911.8511
MEM 58.550781 1745294911.8522
MEM 60.113281 1745294911.8534
MEM 60.582031 1745294911.8545
MEM 54.914062 1745294911.8558
MEM 56.632812 1745294911.8597
MEM 57.570312 1745294911.8608
MEM 58.507812 1745294911.8620
MEM 59.445312 1745294911.8632
MEM 60.382812 1745294911.8643
MEM 61.007812 1745294911.8655
MEM 61.789062 1745294911.8666
MEM 62.726562 1745294911.8678
MEM 63.195312 1745294911.8690
MEM 64.289062 1745294911.8701
MEM 65.070312 1745294911.8714
MEM 65.851562 1745294911.8727
MEM 66.476562 1745294911.8738
MEM 68.039062 1745294911.8750
MEM 68.507812 1745294911.8761
MEM 69.132812 1745294911.8774
MEM 69.757812 1745294911.8786
MEM 70.226562 1745294911.8798
MEM 70.382812 1745294911.8810
MEM 72.414062 1745294911.8846
MEM 74.445312 1745294911.8858
MEM 75.070312 1745294911.8870
MEM 75.539062 1745294911.8881
MEM 76.007812 1745294911.8893
MEM 76.945312 1745294911.8904
MEM 77.257812 1745294911.8916
MEM 78.351562 1745294911.8927
MEM 78.351562 1745294911.8939
MEM 78.976562 1745294911.8951
MEM 79.914062 1745294911.8962
MEM 80.226562 1745294911.8974
MEM 80.851562 1745294911.8985
MEM 81.789062 1745294911.8997
MEM 81.945312 1745294911.9008
MEM 82.414062 1745294911.9020
MEM 83.351562 1745294911.9032
MEM 83.820312 1745294911.9043
MEM 85.695312 1745294911.9055
MEM 87.726562 1745294911.9066
MEM 88.976562 1745294911.9078
MEM 89.289062 1745294911.9089
MEM 89.445312 1745294911.9101
MEM 89.601562 1745294911.9113
MEM 90.695312 1745294911.9125
MEM 90.851562 1745294911.9136
MEM 92.570312 1745294911.9166
MEM 93.351562 1745294911.9178
MEM 93.507812 1745294911.9190
MEM 93.507812 1745294911.9201
MEM 94.132812 1745294911.9213
MEM 94.757812 1745294911.9225
MEM 95.851562 1745294911.9236
MEM 96.476562 1745294911.9248
MEM 96.476562 1745294911.9260
MEM 96.945312 1745294911.9271
MEM 97.414062 1745294911.9283
MEM 98.039062 1745294911.9295
MEM 99.289062 1745294911.9306
MEM 99.757812 1745294911.9318
MEM 99.914062 1745294911.9329
MEM 100.226562 1745294911.9341
MEM 100.851562 1745294911.9353
MEM 101.320312 1745294911.9364
MEM 102.570312 1745294911.9376
MEM 103.507812 1745294911.9407
MEM 103.507812 1745294911.9418
MEM 104.132812 1745294911.9430
MEM 104.757812 1745294911.9441
MEM 105.382812 1745294911.9452
MEM 106.164062 1745294911.9464
MEM 107.414062 1745294911.9475
MEM 107.570312 1745294911.9487
MEM 108.820312 1745294911.9498
MEM 111.007812 1745294911.9511
MEM 113.507812 1745294911.9523
MEM 115.539062 1745294911.9535
MEM 117.726562 1745294911.9546
MEM 117.726562 1745294911.9559
MEM 118.664062 1745294911.9596
MEM 119.601562 1745294911.9608
MEM 121.164062 1745294911.9620
MEM 121.320312 1745294911.9632
MEM 121.476562 1745294911.9643
MEM 121.476562 1745294911.9655
MEM 121.632812 1745294911.9666
MEM 122.101562 1745294911.9678
MEM 122.726562 1745294911.9690
MEM 123.351562 1745294911.9703
MEM 123.976562 1745294911.9714
MEM 125.070312 1745294911.9726
MEM 126.476562 1745294911.9738
MEM 126.632812 1745294911.9749
MEM 126.789062 1745294911.9761
MEM 126.945312 1745294911.9772
MEM 127.257812 1745294911.9784
MEM 127.882812 1745294911.9796
MEM 128.820312 1745294911.9815
MEM 129.289062 1745294911.9827
MEM 129.757812 1745294911.9844
MEM 132.726562 1745294911.9885
MEM 132.882812 1745294911.9897
MEM 133.039062 1745294911.9908
MEM 133.039062 1745294911.9920
MEM 133.664062 1745294911.9935
MEM 134.289062 1745294911.9947
MEM 134.914062 1745294911.9958
MEM 135.382812 1745294911.9970
MEM 135.851562 1745294911.9981
MEM 136.320312 1745294911.9992
MEM 137.570312 1745294912.0004
MEM 139.132812 1745294912.0015
MEM 139.289062 1745294912.0026
MEM 139.601562 1745294912.0039
MEM 139.757812 1745294912.0050
MEM 139.914062 1745294912.0061
MEM 140.070312 1745294912.0073
MEM 140.695312 1745294912.0084
MEM 141.164062 1745294912.0096
MEM 141.789062 1745294912.0115
MEM 142.101562 1745294912.0126
MEM 142.726562 1745294912.0138
MEM 143.351562 1745294912.0150
MEM 144.601562 1745294912.0161
MEM 146.789062 1745294912.0183
MEM 146.945312 1745294912.0194
MEM 147.101562 1745294912.0206
MEM 147.257812 1745294912.0217
MEM 147.414062 1745294912.0229
MEM 147.570312 1745294912.0242
MEM 148.195312 1745294912.0263
MEM 148.664062 1745294912.0275
MEM 149.132812 1745294912.0286
MEM 149.757812 1745294912.0298
MEM 150.382812 1745294912.0328
MEM 155.070312 1745294912.0365
MEM 155.226562 1745294912.0377
MEM 155.382812 1745294912.0388
MEM 155.695312 1745294912.0400
MEM 157.101562 1745294912.0411
MEM 159.132812 1745294912.0422
MEM 161.007812 1745294912.0434
MEM 162.882812 1745294912.0445
MEM 164.914062 1745294912.0458
MEM 167.570312 1745294912.0472
MEM 169.601562 1745294912.0484
MEM 171.632812 1745294912.0495
MEM 173.664062 1745294912.0507
MEM 174.289062 1745294912.0518
MEM 174.289062 1745294912.0531
MEM 174.289062 1745294912.0542
MEM 174.914062 1745294912.0553
MEM 175.539062 1745294912.0565
MEM 175.695312 1745294912.0579
MEM 176.007812 1745294912.0600
MEM 176.007812 1745294912.0611
MEM 176.164062 1745294912.0625
MEM 176.320312 1745294912.0637
MEM 176.320312 1745294912.0648
MEM 176.320312 1745294912.0688
MEM 176.476562 1745294912.0699
MEM 176.476562 1745294912.0711
MEM 177.101562 1745294912.0722
MEM 177.101562 1745294912.0734
MEM 177.726562 1745294912.0746
MEM 177.726562 1745294912.0757
MEM 178.351562 1745294912.0768
MEM 178.664062 1745294912.0781
MEM 179.289062 1745294912.0793
MEM 180.382812 1745294912.0805
MEM 181.007812 1745294912.0816
MEM 182.257812 1745294912.0828
MEM 182.570312 1745294912.0839
MEM 182.882812 1745294912.0851
MEM 182.882812 1745294912.0862
MEM 183.039062 1745294912.0874
MEM 183.039062 1745294912.0886
MEM 183.195312 1745294912.0897
MEM 183.351562 1745294912.0914
MEM 183.351562 1745294912.0925
MEM 183.351562 1745294912.0938
MEM 183.351562 1745294912.0949
MEM 183.507812 1745294912.0965
MEM 183.507812 1745294912.0976
MEM 183.664062 1745294912.0987
MEM 183.664062 1745294912.0999
MEM 183.976562 1745294912.1016
MEM 184.601562 1745294912.1027
MEM 184.757812 1745294912.1039
MEM 185.070312 1745294912.1050
MEM 186.007812 1745294912.1085
MEM 186.789062 1745294912.1097
MEM 186.789062 1745294912.1108
MEM 186.789062 1745294912.1120
MEM 186.789062 1745294912.1131
MEM 186.945312 1745294912.1143
MEM 187.101562 1745294912.1154
MEM 187.726562 1745294912.1166
MEM 187.726562 1745294912.1178
MEM 188.351562 1745294912.1192
MEM 188.507812 1745294912.1203
MEM 188.820312 1745294912.1214
MEM 189.132812 1745294912.1225
MEM 189.601562 1745294912.1237
MEM 190.382812 1745294912.1248
MEM 190.695312 1745294912.1259
MEM 191.789062 1745294912.1271
MEM 192.101562 1745294912.1282
MEM 193.507812 1745294912.1294
MEM 193.507812 1745294912.1305
MEM 193.664062 1745294912.1317
MEM 193.820312 1745294912.1356
MEM 193.820312 1745294912.1368
MEM 193.976562 1745294912.1379
MEM 193.976562 1745294912.1390
MEM 194.132812 1745294912.1402
MEM 194.132812 1745294912.1413
MEM 194.132812 1745294912.1424
MEM 194.289062 1745294912.1436
MEM 194.289062 1745294912.1447
MEM 194.289062 1745294912.1458
MEM 194.289062 1745294912.1469
MEM 194.289062 1745294912.1481
MEM 194.289062 1745294912.1492
MEM 194.445312 1745294912.1503
MEM 194.445312 1745294912.1514
MEM 194.445312 1745294912.1525
MEM 194.601562 1745294912.1537
MEM 194.601562 1745294912.1548
MEM 194.914062 1745294912.1559
MEM 195.070312 1745294912.1572
MEM 195.539062 1745294912.1583
MEM 195.695312 1745294912.1594
MEM 196.007812 1745294912.1605
MEM 196.164062 1745294912.1616
MEM 196.476562 1745294912.1628
MEM 196.789062 1745294912.1639
MEM 196.945312 1745294912.1650
MEM 197.414062 1745294912.1661
MEM 197.570312 1745294912.1673
MEM 198.039062 1745294912.1684
MEM 198.039062 1745294912.1696
MEM 198.039062 1745294912.1707
MEM 198.195312 1745294912.1719
MEM 198.664062 1745294912.1730
MEM 198.820312 1745294912.1742
MEM 199.445312 1745294912.1794
MEM 200.539062 1745294912.1807
MEM 201.164062 1745294912.1818
MEM 201.789062 1745294912.1830
MEM 202.257812 1745294912.1841
MEM 202.726562 1745294912.1852
MEM 203.039062 1745294912.1864
MEM 203.820312 1745294912.1876
MEM 203.976562 1745294912.1887
MEM 204.914062 1745294912.1900
MEM 205.070312 1745294912.1911
MEM 205.695312 1745294912.1922
MEM 205.695312 1745294912.1934
MEM 205.851562 1745294912.1945
MEM 205.851562 1745294912.1957
MEM 205.851562 1745294912.1969
MEM 206.007812 1745294912.1981
MEM 206.007812 1745294912.1992
MEM 206.007812 1745294912.2003
MEM 206.007812 1745294912.2014
MEM 206.164062 1745294912.2025
MEM 206.164062 1745294912.2037
MEM 206.320312 1745294912.2049
MEM 206.320312 1745294912.2061
MEM 206.320312 1745294912.2072
MEM 206.476562 1745294912.2083
MEM 206.476562 1745294912.2094
MEM 206.476562 1745294912.2106
MEM 206.632812 1745294912.2118
MEM 206.789062 1745294912.2131
MEM 207.257812 1745294912.2142
MEM 207.882812 1745294912.2154
MEM 208.664062 1745294912.2165
MEM 209.289062 1745294912.2177
MEM 209.757812 1745294912.2188
MEM 211.007812 1745294912.2226
MEM 211.632812 1745294912.2237
MEM 212.257812 1745294912.2249
MEM 212.726562 1745294912.2260
MEM 213.351562 1745294912.2271
MEM 214.289062 1745294912.2282
MEM 215.226562 1745294912.2294
MEM 216.007812 1745294912.2305
MEM 216.945312 1745294912.2316
MEM 218.195312 1745294912.2328
MEM 219.132812 1745294912.2339
MEM 219.289062 1745294912.2350
MEM 219.445312 1745294912.2363
MEM 219.601562 1745294912.2374
MEM 219.601562 1745294912.2386
MEM 219.757812 1745294912.2397
MEM 219.914062 1745294912.2409
MEM 220.070312 1745294912.2420
MEM 220.382812 1745294912.2433
MEM 220.539062 1745294912.2445
MEM 220.539062 1745294912.2457
MEM 220.539062 1745294912.2468
MEM 220.539062 1745294912.2479
MEM 220.851562 1745294912.2490
MEM 222.101562 1745294912.2516
MEM 222.882812 1745294912.2527
MEM 223.664062 1745294912.2539
MEM 224.289062 1745294912.2550
MEM 224.601562 1745294912.2561
MEM 225.070312 1745294912.2573
MEM 225.851562 1745294912.2584
MEM 226.476562 1745294912.2596
MEM 227.101562 1745294912.2608
MEM 227.882812 1745294912.2619
MEM 228.507812 1745294912.2631
MEM 229.132812 1745294912.2643
