CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/Gemini-2Flash/367.py
MEM 0.605469 1745294911.4053
MEM 5.210938 1745294911.4097
MEM 5.210938 1745294911.4111
MEM 5.210938 1745294911.4123
MEM 5.210938 1745294911.4136
MEM 5.585938 1745294911.4147
MEM 5.761719 1745294911.4159
MEM 6.472656 1745294911.4171
MEM 6.472656 1745294911.4182
MEM 6.628906 1745294911.4226
MEM 6.949219 1745294911.4255
MEM 7.105469 1745294911.4267
MEM 7.105469 1745294911.4279
MEM 7.105469 1745294911.4290
MEM 7.441406 1745294911.4302
MEM 7.816406 1745294911.4313
MEM 7.972656 1745294911.4324
MEM 7.972656 1745294911.4335
MEM 7.972656 1745294911.4347
MEM 8.128906 1745294911.4359
MEM 8.285156 1745294911.4371
MEM 8.441406 1745294911.4382
MEM 8.597656 1745294911.4394
MEM 8.753906 1745294911.4406
MEM 8.910156 1745294911.4418
MEM 9.066406 1745294911.4429
MEM 9.066406 1745294911.4441
MEM 9.378906 1745294911.4467
MEM 9.378906 1745294911.4478
MEM 9.535156 1745294911.4490
MEM 9.535156 1745294911.4501
MEM 9.691406 1745294911.4513
MEM 9.691406 1745294911.4525
MEM 9.691406 1745294911.4536
MEM 9.691406 1745294911.4548
MEM 10.058594 1745294911.4561
MEM 10.058594 1745294911.4572
MEM 10.214844 1745294911.4583
MEM 10.371094 1745294911.4595
MEM 10.371094 1745294911.4606
MEM 10.527344 1745294911.4618
MEM 10.683594 1745294911.4630
MEM 10.683594 1745294911.4644
MEM 10.996094 1745294911.4665
MEM 10.996094 1745294911.4677
MEM 11.312500 1745294911.4688
MEM 11.312500 1745294911.4700
MEM 11.625000 1745294911.4713
MEM 12.160156 1745294911.4725
MEM 14.355469 1745294911.4745
MEM 14.355469 1745294911.4757
MEM 14.511719 1745294911.4770
MEM 14.667969 1745294911.4782
MEM 15.355469 1745294911.4794
MEM 15.824219 1745294911.4805
MEM 15.980469 1745294911.4819
MEM 16.292969 1745294911.4856
MEM 16.292969 1745294911.4868
MEM 16.292969 1745294911.4879
MEM 16.449219 1745294911.4891
MEM 16.449219 1745294911.4902
MEM 16.605469 1745294911.4914
MEM 16.605469 1745294911.4926
MEM 16.605469 1745294911.4939
MEM 16.761719 1745294911.4951
MEM 16.917969 1745294911.4963
MEM 17.074219 1745294911.4975
MEM 17.386719 1745294911.4987
MEM 17.386719 1745294911.4999
