CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/Gemini-2Flash/69.py
MEM 17.636719 1745294911.3797
MEM 17.636719 1745294911.3809
MEM 17.792969 1745294911.3822
MEM 17.792969 1745294911.3834
MEM 17.949219 1745294911.3846
MEM 18.105469 1745294911.3858
MEM 18.261719 1745294911.3870
MEM 18.417969 1745294911.3882
MEM 18.417969 1745294911.3894
MEM 18.574219 1745294911.3905
MEM 18.574219 1745294911.3917
MEM 18.574219 1745294911.3929
MEM 18.574219 1745294911.3943
MEM 18.574219 1745294911.3954
MEM 18.574219 1745294911.3966
MEM 18.574219 1745294911.3977
MEM 18.730469 1745294911.3989
MEM 18.730469 1745294911.4001
MEM 18.730469 1745294911.4013
MEM 18.886719 1745294911.4025
MEM 18.886719 1745294911.4037
MEM 19.042969 1745294911.4048
MEM 19.042969 1745294911.4060
MEM 19.375000 1745294911.4072
MEM 19.375000 1745294911.4109
MEM 19.531250 1745294911.4121
MEM 19.531250 1745294911.4133
MEM 19.531250 1745294911.4145
MEM 19.531250 1745294911.4156
MEM 19.687500 1745294911.4168
MEM 19.687500 1745294911.4180
MEM 19.687500 1745294911.4192
MEM 19.687500 1745294911.4204
MEM 19.687500 1745294911.4215
MEM 19.687500 1745294911.4227
MEM 19.882812 1745294911.4238
MEM 20.039062 1745294911.4250
MEM 20.195312 1745294911.4262
MEM 20.355469 1745294911.4276
MEM 20.355469 1745294911.4315
MEM 20.355469 1745294911.4328
MEM 20.355469 1745294911.4340
MEM 20.355469 1745294911.4357
MEM 20.355469 1745294911.4369
MEM 20.355469 1745294911.4381
MEM 20.511719 1745294911.4392
MEM 20.511719 1745294911.4404
MEM 20.511719 1745294911.4419
MEM 20.511719 1745294911.4431
MEM 20.511719 1745294911.4443
MEM 20.511719 1745294911.4455
MEM 20.511719 1745294911.4466
MEM 20.511719 1745294911.4478
MEM 20.511719 1745294911.4492
MEM 20.511719 1745294911.4503
MEM 20.511719 1745294911.4515
MEM 20.667969 1745294911.4527
MEM 20.667969 1745294911.4538
MEM 20.824219 1745294911.4550
MEM 20.984375 1745294911.4575
MEM 21.140625 1745294911.4587
MEM 21.140625 1745294911.4599
MEM 21.140625 1745294911.4611
MEM 21.140625 1745294911.4623
MEM 21.140625 1745294911.4635
MEM 21.296875 1745294911.4646
MEM 21.296875 1745294911.4658
MEM 21.609375 1745294911.4670
MEM 21.609375 1745294911.4682
MEM 22.234375 1745294911.4725
MEM 22.234375 1745294911.4737
MEM 22.234375 1745294911.4749
MEM 22.390625 1745294911.4761
MEM 22.390625 1745294911.4773
MEM 22.546875 1745294911.4785
MEM 22.703125 1745294911.4796
MEM 22.992188 1745294911.4808
MEM 23.148438 1745294911.4820
MEM 23.304688 1745294911.4832
MEM 23.460938 1745294911.4844
MEM 23.460938 1745294911.4856
MEM 23.460938 1745294911.4868
MEM 23.617188 1745294911.4880
MEM 23.617188 1745294911.4891
MEM 23.617188 1745294911.4903
MEM 23.773438 1745294911.4915
MEM 24.242188 1745294911.4927
MEM 24.242188 1745294911.4939
MEM 24.398438 1745294911.4950
MEM 24.398438 1745294911.4963
MEM 24.554688 1745294911.4975
MEM 25.066406 1745294911.5015
MEM 25.222656 1745294911.5027
MEM 25.222656 1745294911.5039
MEM 25.222656 1745294911.5051
MEM 25.378906 1745294911.5063
MEM 25.535156 1745294911.5075
MEM 25.691406 1745294911.5087
MEM 25.847656 1745294911.5099
MEM 26.003906 1745294911.5111
MEM 26.003906 1745294911.5123
MEM 26.160156 1745294911.5143
MEM 26.160156 1745294911.5156
MEM 26.316406 1745294911.5168
MEM 26.316406 1745294911.5179
MEM 26.316406 1745294911.5192
MEM 26.472656 1745294911.5204
MEM 26.472656 1745294911.5215
MEM 26.628906 1745294911.5227
MEM 26.785156 1745294911.5256
MEM 26.941406 1745294911.5267
MEM 26.941406 1745294911.5279
MEM 26.941406 1745294911.5291
MEM 26.941406 1745294911.5303
MEM 27.097656 1745294911.5315
MEM 27.097656 1745294911.5327
MEM 27.097656 1745294911.5339
MEM 27.253906 1745294911.5367
MEM 27.757812 1745294911.5425
MEM 27.914062 1745294911.5437
MEM 27.914062 1745294911.5449
MEM 28.070312 1745294911.5461
MEM 28.070312 1745294911.5473
MEM 28.070312 1745294911.5485
MEM 28.070312 1745294911.5497
MEM 28.226562 1745294911.5509
MEM 28.226562 1745294911.5520
MEM 28.226562 1745294911.5532
MEM 28.382812 1745294911.5544
MEM 28.539062 1745294911.5556
MEM 28.851562 1745294911.5568
MEM 29.164062 1745294911.5605
MEM 29.164062 1745294911.5617
MEM 29.164062 1745294911.5629
MEM 30.238281 1745294911.5641
MEM 31.328125 1745294911.5653
MEM 31.484375 1745294911.5665
MEM 31.484375 1745294911.5676
MEM 31.484375 1745294911.5715
MEM 31.484375 1745294911.5727
MEM 31.796875 1745294911.5739
MEM 31.796875 1745294911.5751
MEM 31.953125 1745294911.5763
MEM 31.953125 1745294911.5775
MEM 31.953125 1745294911.5787
MEM 31.953125 1745294911.5798
MEM 31.953125 1745294911.5810
MEM 31.953125 1745294911.5822
MEM 32.265625 1745294911.5834
MEM 32.421875 1745294911.5846
MEM 32.578125 1745294911.5858
MEM 32.578125 1745294911.5870
MEM 32.578125 1745294911.5882
MEM 32.578125 1745294911.5893
MEM 32.734375 1745294911.5905
MEM 32.734375 1745294911.5917
MEM 32.734375 1745294911.5929
MEM 32.734375 1745294911.5941
MEM 32.890625 1745294911.5953
MEM 32.890625 1745294911.5965
MEM 33.046875 1745294911.5977
MEM 33.046875 1745294911.6015
MEM 33.046875 1745294911.6027
MEM 33.046875 1745294911.6039
MEM 33.203125 1745294911.6051
MEM 33.203125 1745294911.6062
MEM 33.203125 1745294911.6074
MEM 33.203125 1745294911.6086
MEM 33.203125 1745294911.6098
MEM 33.359375 1745294911.6110
MEM 33.359375 1745294911.6122
MEM 33.515625 1745294911.6134
MEM 33.515625 1745294911.6145
MEM 33.671875 1745294911.6157
MEM 33.671875 1745294911.6169
MEM 33.671875 1745294911.6181
MEM 33.671875 1745294911.6193
MEM 33.671875 1745294911.6205
MEM 33.671875 1745294911.6216
MEM 33.671875 1745294911.6228
MEM 33.828125 1745294911.6240
MEM 33.828125 1745294911.6265
MEM 33.828125 1745294911.6277
MEM 33.828125 1745294911.6289
MEM 33.828125 1745294911.6301
MEM 33.828125 1745294911.6313
MEM 33.984375 1745294911.6325
MEM 33.984375 1745294911.6337
MEM 34.484375 1745294911.6348
MEM 34.484375 1745294911.6375
MEM 34.640625 1745294911.6387
MEM 34.640625 1745294911.6399
MEM 34.640625 1745294911.6411
MEM 34.640625 1745294911.6423
MEM 34.640625 1745294911.6435
MEM 34.640625 1745294911.6447
MEM 34.640625 1745294911.6459
MEM 34.796875 1745294911.6470
MEM 34.796875 1745294911.6482
MEM 34.796875 1745294911.6494
MEM 34.796875 1745294911.6515
MEM 34.796875 1745294911.6527
MEM 34.796875 1745294911.6538
MEM 34.796875 1745294911.6550
MEM 34.796875 1745294911.6562
MEM 34.796875 1745294911.6573
MEM 34.796875 1745294911.6585
MEM 34.796875 1745294911.6597
MEM 34.953125 1745294911.6608
MEM 34.953125 1745294911.6635
MEM 34.953125 1745294911.6647
MEM 34.953125 1745294911.6658
MEM 35.109375 1745294911.6670
MEM 35.109375 1745294911.6683
MEM 35.109375 1745294911.6697
MEM 35.109375 1745294911.6709
MEM 35.109375 1745294911.6720
MEM 36.046875 1745294911.6732
MEM 35.902344 1745294911.6768
MEM 36.058594 1745294911.6779
MEM 36.058594 1745294911.6791
MEM 36.058594 1745294911.6803
MEM 36.058594 1745294911.6814
MEM 36.214844 1745294911.6826
MEM 36.214844 1745294911.6838
MEM 36.214844 1745294911.6849
MEM 36.214844 1745294911.6862
MEM 36.214844 1745294911.6875
MEM 36.214844 1745294911.6887
MEM 36.214844 1745294911.6899
MEM 36.371094 1745294911.6912
MEM 36.371094 1745294911.6924
MEM 36.371094 1745294911.6936
MEM 36.371094 1745294911.6947
MEM 36.527344 1745294911.6959
MEM 36.527344 1745294911.6971
MEM 36.527344 1745294911.6997
MEM 36.683594 1745294911.7009
MEM 36.683594 1745294911.7020
MEM 36.683594 1745294911.7032
MEM 36.683594 1745294911.7044
MEM 36.839844 1745294911.7056
MEM 36.839844 1745294911.7081
MEM 36.996094 1745294911.7093
MEM 36.996094 1745294911.7106
MEM 36.996094 1745294911.7119
MEM 36.996094 1745294911.7130
MEM 36.996094 1745294911.7142
MEM 36.996094 1745294911.7154
MEM 36.996094 1745294911.7166
MEM 37.152344 1745294911.7187
MEM 37.152344 1745294911.7198
MEM 37.308594 1745294911.7210
MEM 37.308594 1745294911.7222
MEM 37.308594 1745294911.7234
MEM 37.308594 1745294911.7274
MEM 37.464844 1745294911.7286
MEM 37.621094 1745294911.7298
MEM 37.621094 1745294911.7310
MEM 37.777344 1745294911.7323
MEM 37.933594 1745294911.7335
MEM 37.933594 1745294911.7347
MEM 37.933594 1745294911.7359
MEM 37.933594 1745294911.7370
MEM 37.933594 1745294911.7382
MEM 37.933594 1745294911.7394
MEM 37.933594 1745294911.7406
MEM 37.933594 1745294911.7419
MEM 37.933594 1745294911.7432
MEM 37.933594 1745294911.7444
MEM 37.933594 1745294911.7455
MEM 38.089844 1745294911.7467
MEM 38.089844 1745294911.7505
MEM 38.089844 1745294911.7517
MEM 38.089844 1745294911.7529
MEM 38.246094 1745294911.7541
MEM 38.402344 1745294911.7555
MEM 38.558594 1745294911.7579
MEM 38.558594 1745294911.7591
MEM 38.558594 1745294911.7603
MEM 38.714844 1745294911.7615
MEM 38.714844 1745294911.7626
MEM 38.714844 1745294911.7638
MEM 38.714844 1745294911.7649
MEM 38.871094 1745294911.7677
MEM 38.871094 1745294911.7688
MEM 38.871094 1745294911.7700
MEM 38.871094 1745294911.7712
MEM 39.027344 1745294911.7724
MEM 39.027344 1745294911.7735
MEM 39.027344 1745294911.7747
MEM 39.183594 1745294911.7759
MEM 39.339844 1745294911.7784
MEM 39.496094 1745294911.7796
MEM 39.496094 1745294911.7808
MEM 39.652344 1745294911.7821
MEM 39.652344 1745294911.7834
MEM 39.652344 1745294911.7846
MEM 39.652344 1745294911.7857
MEM 39.652344 1745294911.7869
MEM 39.652344 1745294911.7882
MEM 39.808594 1745294911.7905
MEM 39.808594 1745294911.7917
MEM 39.808594 1745294911.7929
MEM 39.808594 1745294911.7940
MEM 39.808594 1745294911.7955
MEM 39.964844 1745294911.7966
MEM 40.121094 1745294911.7978
MEM 40.304688 1745294911.8006
MEM 40.304688 1745294911.8018
MEM 40.460938 1745294911.8030
MEM 40.460938 1745294911.8041
MEM 40.460938 1745294911.8053
MEM 40.617188 1745294911.8065
MEM 40.617188 1745294911.8076
MEM 40.617188 1745294911.8088
MEM 40.617188 1745294911.8100
MEM 41.085938 1745294911.8168
MEM 41.085938 1745294911.8180
MEM 41.085938 1745294911.8191
MEM 41.285156 1745294911.8203
MEM 41.441406 1745294911.8215
MEM 41.441406 1745294911.8227
MEM 41.441406 1745294911.8239
MEM 41.441406 1745294911.8252
MEM 41.441406 1745294911.8265
MEM 41.597656 1745294911.8276
MEM 41.597656 1745294911.8288
MEM 41.597656 1745294911.8300
MEM 41.597656 1745294911.8312
MEM 41.597656 1745294911.8324
MEM 41.753906 1745294911.8336
MEM 41.910156 1745294911.8375
MEM 41.910156 1745294911.8387
MEM 42.066406 1745294911.8399
MEM 42.066406 1745294911.8411
MEM 42.066406 1745294911.8422
MEM 42.066406 1745294911.8437
MEM 42.066406 1745294911.8449
MEM 42.066406 1745294911.8460
MEM 42.378906 1745294911.8472
MEM 42.535156 1745294911.8484
MEM 42.535156 1745294911.8496
MEM 42.535156 1745294911.8521
MEM 42.535156 1745294911.8533
MEM 42.847656 1745294911.8545
MEM 42.847656 1745294911.8557
MEM 42.847656 1745294911.8570
MEM 42.847656 1745294911.8583
MEM 43.003906 1745294911.8595
MEM 43.160156 1745294911.8636
MEM 43.160156 1745294911.8648
MEM 43.316406 1745294911.8660
MEM 43.316406 1745294911.8672
MEM 43.472656 1745294911.8683
MEM 43.472656 1745294911.8695
MEM 43.472656 1745294911.8706
MEM 43.472656 1745294911.8718
MEM 43.628906 1745294911.8732
MEM 43.628906 1745294911.8744
MEM 43.785156 1745294911.8756
MEM 43.785156 1745294911.8768
MEM 43.785156 1745294911.8779
MEM 43.785156 1745294911.8791
MEM 43.785156 1745294911.8803
MEM 43.941406 1745294911.8816
MEM 43.941406 1745294911.8828
MEM 43.941406 1745294911.8840
MEM 43.941406 1745294911.8852
MEM 43.941406 1745294911.8863
MEM 44.097656 1745294911.8875
MEM 44.097656 1745294911.8886
MEM 44.253906 1745294911.8898
MEM 44.253906 1745294911.8922
MEM 44.253906 1745294911.8934
MEM 44.253906 1745294911.8946
MEM 44.410156 1745294911.8957
MEM 44.566406 1745294911.8975
MEM 44.566406 1745294911.8987
MEM 44.566406 1745294911.8999
MEM 44.722656 1745294911.9035
MEM 44.722656 1745294911.9047
MEM 44.722656 1745294911.9059
MEM 44.722656 1745294911.9071
MEM 44.878906 1745294911.9083
MEM 44.878906 1745294911.9095
MEM 44.878906 1745294911.9107
MEM 44.878906 1745294911.9119
MEM 45.035156 1745294911.9130
MEM 45.035156 1745294911.9142
MEM 46.285156 1745294911.9154
MEM 46.285156 1745294911.9166
MEM 46.285156 1745294911.9178
MEM 46.285156 1745294911.9189
MEM 46.074219 1745294911.9201
MEM 46.074219 1745294911.9213
MEM 46.074219 1745294911.9225
MEM 46.074219 1745294911.9236
MEM 46.230469 1745294911.9248
MEM 46.230469 1745294911.9260
MEM 46.230469 1745294911.9271
MEM 46.386719 1745294911.9315
MEM 46.386719 1745294911.9327
MEM 46.386719 1745294911.9339
MEM 46.386719 1745294911.9351
MEM 46.542969 1745294911.9362
MEM 46.542969 1745294911.9374
MEM 46.699219 1745294911.9386
MEM 46.699219 1745294911.9398
MEM 46.699219 1745294911.9409
MEM 46.699219 1745294911.9421
MEM 46.699219 1745294911.9432
MEM 46.855469 1745294911.9444
MEM 46.855469 1745294911.9455
MEM 46.855469 1745294911.9467
MEM 46.855469 1745294911.9478
MEM 46.855469 1745294911.9490
MEM 46.855469 1745294911.9501
MEM 46.855469 1745294911.9513
MEM 46.855469 1745294911.9525
MEM 46.855469 1745294911.9536
MEM 47.011719 1745294911.9548
MEM 47.011719 1745294911.9559
MEM 47.011719 1745294911.9571
MEM 47.011719 1745294911.9583
MEM 47.011719 1745294911.9595
MEM 47.011719 1745294911.9606
MEM 47.011719 1745294911.9618
MEM 47.011719 1745294911.9665
MEM 47.167969 1745294911.9677
MEM 47.167969 1745294911.9689
MEM 47.167969 1745294911.9701
MEM 47.167969 1745294911.9712
MEM 47.167969 1745294911.9724
MEM 47.167969 1745294911.9736
MEM 47.167969 1745294911.9748
MEM 47.167969 1745294911.9760
MEM 47.167969 1745294911.9772
MEM 47.167969 1745294911.9783
MEM 47.167969 1745294911.9795
MEM 47.167969 1745294911.9807
MEM 47.167969 1745294911.9819
MEM 47.167969 1745294911.9831
MEM 47.324219 1745294911.9843
MEM 47.324219 1745294911.9855
MEM 47.324219 1745294911.9866
MEM 47.324219 1745294911.9878
MEM 47.324219 1745294911.9890
MEM 47.324219 1745294911.9901
MEM 47.324219 1745294911.9913
MEM 47.324219 1745294911.9924
MEM 47.324219 1745294911.9936
MEM 47.324219 1745294911.9947
MEM 47.324219 1745294911.9959
MEM 47.324219 1745294911.9970
MEM 47.324219 1745294911.9982
MEM 47.324219 1745294912.0015
MEM 47.324219 1745294912.0027
MEM 47.324219 1745294912.0038
MEM 47.324219 1745294912.0049
MEM 47.324219 1745294912.0061
MEM 47.324219 1745294912.0072
MEM 47.324219 1745294912.0084
MEM 47.324219 1745294912.0095
MEM 47.324219 1745294912.0107
MEM 47.324219 1745294912.0118
MEM 47.324219 1745294912.0130
MEM 47.324219 1745294912.0141
MEM 47.324219 1745294912.0153
MEM 47.324219 1745294912.0164
MEM 47.324219 1745294912.0176
MEM 47.324219 1745294912.0187
MEM 47.324219 1745294912.0199
MEM 47.324219 1745294912.0210
MEM 47.324219 1745294912.0221
MEM 47.324219 1745294912.0233
MEM 47.324219 1745294912.0244
MEM 47.324219 1745294912.0285
MEM 47.324219 1745294912.0297
MEM 47.324219 1745294912.0308
MEM 47.324219 1745294912.0320
MEM 47.324219 1745294912.0331
MEM 47.324219 1745294912.0343
MEM 47.324219 1745294912.0354
MEM 47.324219 1745294912.0365
MEM 47.324219 1745294912.0377
MEM 47.324219 1745294912.0388
MEM 47.324219 1745294912.0400
MEM 47.324219 1745294912.0411
MEM 47.324219 1745294912.0422
MEM 47.324219 1745294912.0434
MEM 47.324219 1745294912.0445
MEM 47.324219 1745294912.0457
MEM 47.324219 1745294912.0468
MEM 47.324219 1745294912.0480
MEM 47.324219 1745294912.0491
MEM 47.324219 1745294912.0503
MEM 47.324219 1745294912.0515
MEM 47.324219 1745294912.0526
MEM 47.324219 1745294912.0537
MEM 47.324219 1745294912.0548
MEM 47.324219 1745294912.0560
MEM 47.324219 1745294912.0571
MEM 47.324219 1745294912.0582
MEM 47.324219 1745294912.0594
MEM 47.324219 1745294912.0605
MEM 47.324219 1745294912.0616
MEM 47.324219 1745294912.0628
MEM 47.792969 1745294912.0665
MEM 47.949219 1745294912.0676
MEM 47.949219 1745294912.0688
MEM 47.949219 1745294912.0699
MEM 48.105469 1745294912.0711
MEM 48.261719 1745294912.0722
MEM 48.261719 1745294912.0734
MEM 48.261719 1745294912.0745
MEM 48.417969 1745294912.0756
MEM 48.417969 1745294912.0768
MEM 48.417969 1745294912.0779
MEM 48.417969 1745294912.0791
MEM 48.574219 1745294912.0802
MEM 48.574219 1745294912.0814
MEM 48.574219 1745294912.0826
MEM 48.574219 1745294912.0837
MEM 48.730469 1745294912.0849
MEM 48.730469 1745294912.0860
MEM 48.730469 1745294912.0872
MEM 48.886719 1745294912.0883
MEM 48.886719 1745294912.0894
MEM 48.886719 1745294912.0906
MEM 49.511719 1745294912.0917
MEM 49.824219 1745294912.0929
MEM 49.824219 1745294912.0940
MEM 49.824219 1745294912.0951
MEM 49.824219 1745294912.0975
MEM 49.824219 1745294912.0986
MEM 49.824219 1745294912.0998
MEM 49.824219 1745294912.1009
MEM 49.824219 1745294912.1021
MEM 49.824219 1745294912.1032
MEM 49.824219 1745294912.1044
MEM 49.824219 1745294912.1055
MEM 49.824219 1745294912.1066
MEM 49.824219 1745294912.1078
MEM 49.824219 1745294912.1089
MEM 49.824219 1745294912.1101
MEM 49.824219 1745294912.1145
MEM 49.824219 1745294912.1157
MEM 49.824219 1745294912.1169
MEM 49.824219 1745294912.1180
MEM 49.824219 1745294912.1192
MEM 49.824219 1745294912.1203
MEM 49.824219 1745294912.1214
MEM 49.824219 1745294912.1225
MEM 49.824219 1745294912.1237
MEM 49.824219 1745294912.1248
MEM 49.824219 1745294912.1259
MEM 49.824219 1745294912.1270
MEM 49.824219 1745294912.1282
MEM 49.824219 1745294912.1293
MEM 49.824219 1745294912.1305
MEM 49.824219 1745294912.1316
MEM 49.824219 1745294912.1327
MEM 49.824219 1745294912.1339
MEM 49.824219 1745294912.1350
MEM 49.824219 1745294912.1362
MEM 49.824219 1745294912.1373
MEM 49.824219 1745294912.1384
MEM 49.824219 1745294912.1395
MEM 49.824219 1745294912.1407
MEM 49.824219 1745294912.1418
MEM 49.824219 1745294912.1429
MEM 49.824219 1745294912.1441
MEM 49.824219 1745294912.1452
MEM 49.824219 1745294912.1463
MEM 49.824219 1745294912.1474
MEM 49.824219 1745294912.1485
MEM 49.824219 1745294912.1497
MEM 49.824219 1745294912.1508
MEM 49.824219 1745294912.1519
MEM 49.824219 1745294912.1530
MEM 49.824219 1745294912.1541
MEM 49.824219 1745294912.1552
MEM 49.824219 1745294912.1563
MEM 49.824219 1745294912.1584
MEM 49.824219 1745294912.1596
MEM 49.824219 1745294912.1607
MEM 49.824219 1745294912.1618
MEM 49.824219 1745294912.1629
MEM 49.824219 1745294912.1640
MEM 49.824219 1745294912.1651
MEM 49.824219 1745294912.1663
MEM 49.824219 1745294912.1674
MEM 49.824219 1745294912.1685
MEM 49.824219 1745294912.1696
MEM 49.824219 1745294912.1708
MEM 49.824219 1745294912.1719
MEM 49.824219 1745294912.1755
MEM 49.824219 1745294912.1767
MEM 49.824219 1745294912.1778
MEM 49.824219 1745294912.1790
MEM 49.824219 1745294912.1801
MEM 49.824219 1745294912.1812
MEM 49.824219 1745294912.1823
MEM 49.824219 1745294912.1834
MEM 49.824219 1745294912.1845
MEM 49.824219 1745294912.1857
MEM 49.824219 1745294912.1868
MEM 49.824219 1745294912.1879
MEM 49.824219 1745294912.1891
MEM 49.824219 1745294912.1902
MEM 49.824219 1745294912.1913
MEM 49.824219 1745294912.1924
MEM 49.824219 1745294912.1935
MEM 49.824219 1745294912.1947
MEM 49.824219 1745294912.1958
MEM 49.824219 1745294912.1969
MEM 49.824219 1745294912.1980
MEM 49.824219 1745294912.1991
MEM 49.824219 1745294912.2003
MEM 49.824219 1745294912.2014
MEM 49.824219 1745294912.2025
MEM 49.824219 1745294912.2036
MEM 49.824219 1745294912.2048
MEM 49.824219 1745294912.2059
MEM 49.824219 1745294912.2070
MEM 49.824219 1745294912.2081
MEM 49.824219 1745294912.2125
MEM 49.824219 1745294912.2137
MEM 49.824219 1745294912.2148
MEM 49.824219 1745294912.2160
MEM 49.824219 1745294912.2171
MEM 49.824219 1745294912.2183
MEM 49.824219 1745294912.2194
MEM 49.824219 1745294912.2205
MEM 49.824219 1745294912.2217
MEM 49.824219 1745294912.2228
MEM 49.824219 1745294912.2239
MEM 49.824219 1745294912.2250
MEM 49.824219 1745294912.2261
MEM 49.824219 1745294912.2273
MEM 49.824219 1745294912.2284
MEM 49.824219 1745294912.2295
MEM 49.824219 1745294912.2306
MEM 49.824219 1745294912.2317
MEM 49.824219 1745294912.2328
MEM 49.824219 1745294912.2340
MEM 49.824219 1745294912.2351
MEM 49.824219 1745294912.2362
MEM 49.824219 1745294912.2373
MEM 49.824219 1745294912.2385
MEM 49.824219 1745294912.2396
MEM 49.824219 1745294912.2410
MEM 49.824219 1745294912.2421
MEM 49.824219 1745294912.2433
MEM 49.824219 1745294912.2444
MEM 49.824219 1745294912.2456
MEM 49.824219 1745294912.2467
MEM 49.824219 1745294912.2478
MEM 49.824219 1745294912.2489
MEM 49.824219 1745294912.2515
MEM 49.824219 1745294912.2526
MEM 49.824219 1745294912.2537
MEM 49.824219 1745294912.2549
MEM 49.824219 1745294912.2560
MEM 49.824219 1745294912.2572
MEM 49.824219 1745294912.2583
MEM 49.824219 1745294912.2595
MEM 49.824219 1745294912.2606
MEM 49.824219 1745294912.2620
MEM 49.824219 1745294912.2635
MEM 49.824219 1745294912.2646
MEM 49.824219 1745294912.2659
MEM 49.824219 1745294912.2706
MEM 49.824219 1745294912.2717
MEM 49.824219 1745294912.2728
MEM 49.824219 1745294912.2739
MEM 49.824219 1745294912.2751
MEM 49.824219 1745294912.2762
MEM 49.824219 1745294912.2773
MEM 49.824219 1745294912.2784
MEM 49.824219 1745294912.2796
MEM 49.824219 1745294912.2807
MEM 49.824219 1745294912.2818
MEM 49.824219 1745294912.2830
MEM 49.824219 1745294912.2841
MEM 49.824219 1745294912.2852
MEM 49.824219 1745294912.2864
MEM 49.824219 1745294912.2875
MEM 49.824219 1745294912.2886
MEM 49.824219 1745294912.2900
MEM 49.824219 1745294912.2912
MEM 49.824219 1745294912.2923
MEM 49.824219 1745294912.2935
MEM 49.824219 1745294912.2946
MEM 49.824219 1745294912.2976
MEM 49.824219 1745294912.2988
MEM 49.824219 1745294912.2999
MEM 49.824219 1745294912.3010
MEM 49.824219 1745294912.3022
MEM 49.824219 1745294912.3033
MEM 49.824219 1745294912.3045
MEM 49.824219 1745294912.3056
MEM 49.824219 1745294912.3069
MEM 49.824219 1745294912.3082
MEM 49.824219 1745294912.3093
MEM 49.824219 1745294912.3105
MEM 49.824219 1745294912.3116
MEM 49.824219 1745294912.3127
MEM 49.824219 1745294912.3139
MEM 49.824219 1745294912.3150
MEM 49.824219 1745294912.3161
MEM 49.824219 1745294912.3173
MEM 49.824219 1745294912.3209
MEM 49.824219 1745294912.3221
MEM 49.824219 1745294912.3232
MEM 49.824219 1745294912.3244
MEM 49.824219 1745294912.3256
MEM 49.824219 1745294912.3267
MEM 0.000000 1745294912.3279
MEM 0.000000 1745294912.3290
MEM 0.000000 1745294912.3301
