CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/Gemini-2Flash/540.py
MEM 53.894531 1745294913.0361
MEM 53.894531 1745294913.0373
MEM 53.894531 1745294913.0384
MEM 53.894531 1745294913.0395
MEM 53.894531 1745294913.0406
MEM 53.894531 1745294913.0418
MEM 53.894531 1745294913.0429
MEM 53.894531 1745294913.0440
MEM 53.894531 1745294913.0451
MEM 53.894531 1745294913.0462
MEM 53.894531 1745294913.0474
MEM 53.894531 1745294913.0485
MEM 53.894531 1745294913.0497
MEM 53.894531 1745294913.0509
MEM 53.894531 1745294913.0520
MEM 53.894531 1745294913.0532
MEM 53.894531 1745294913.0544
MEM 53.894531 1745294913.0555
MEM 53.894531 1745294913.0567
MEM 53.894531 1745294913.0578
MEM 53.894531 1745294913.0590
MEM 53.894531 1745294913.0602
MEM 53.894531 1745294913.0614
MEM 53.894531 1745294913.0626
MEM 53.894531 1745294913.0637
MEM 53.894531 1745294913.0649
MEM 53.894531 1745294913.0661
MEM 53.894531 1745294913.0673
MEM 53.894531 1745294913.0684
MEM 53.894531 1745294913.0696
MEM 53.894531 1745294913.0707
MEM 53.894531 1745294913.0718
MEM 53.894531 1745294913.0730
MEM 53.894531 1745294913.0742
MEM 53.894531 1745294913.0753
MEM 53.894531 1745294913.0765
MEM 53.894531 1745294913.0776
MEM 53.894531 1745294913.0787
MEM 53.894531 1745294913.0799
MEM 53.894531 1745294913.0810
MEM 53.894531 1745294913.0822
MEM 53.894531 1745294913.0834
MEM 53.894531 1745294913.0846
MEM 53.894531 1745294913.0857
MEM 53.894531 1745294913.0868
MEM 53.894531 1745294913.0880
MEM 53.894531 1745294913.0891
MEM 53.894531 1745294913.0902
MEM 53.894531 1745294913.0914
MEM 53.894531 1745294913.0925
MEM 53.894531 1745294913.0937
MEM 53.894531 1745294913.0948
MEM 53.894531 1745294913.0960
MEM 53.894531 1745294913.0971
MEM 53.894531 1745294913.0982
MEM 53.894531 1745294913.0993
MEM 53.894531 1745294913.1004
MEM 53.894531 1745294913.1015
MEM 53.894531 1745294913.1027
MEM 53.894531 1745294913.1038
MEM 53.894531 1745294913.1049
MEM 53.894531 1745294913.1061
MEM 53.894531 1745294913.1072
MEM 53.894531 1745294913.1084
MEM 53.894531 1745294913.1095
MEM 53.894531 1745294913.1106
MEM 53.894531 1745294913.1117
MEM 53.894531 1745294913.1129
MEM 53.894531 1745294913.1141
MEM 53.894531 1745294913.1152
MEM 53.894531 1745294913.1163
MEM 53.894531 1745294913.1174
MEM 53.894531 1745294913.1185
MEM 53.894531 1745294913.1197
MEM 53.457031 1745294913.1208
MEM 53.457031 1745294913.1220
MEM 0.000000 1745294913.1232
MEM 0.000000 1745294913.1244
MEM 0.000000 1745294913.1255
MEM 0.000000 1745294913.1266
MEM 0.000000 1745294913.1278
