CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/Gemini-2Flash/668.py
MEM 50.292969 1745294912.0712
MEM 50.292969 1745294912.0724
MEM 50.292969 1745294912.0735
MEM 50.292969 1745294912.0747
MEM 50.292969 1745294912.0758
MEM 50.292969 1745294912.0769
MEM 50.292969 1745294912.0781
MEM 50.292969 1745294912.0792
MEM 50.292969 1745294912.0804
MEM 50.292969 1745294912.0815
MEM 50.292969 1745294912.0827
MEM 50.292969 1745294912.0838
MEM 50.292969 1745294912.0853
MEM 50.292969 1745294912.0865
MEM 50.292969 1745294912.0876
MEM 50.292969 1745294912.0888
MEM 50.292969 1745294912.0901
MEM 50.292969 1745294912.0912
MEM 50.292969 1745294912.0924
MEM 50.292969 1745294912.0936
MEM 50.292969 1745294912.0947
MEM 50.292969 1745294912.0958
MEM 50.292969 1745294912.0970
MEM 50.292969 1745294912.0981
MEM 50.292969 1745294912.1017
MEM 50.292969 1745294912.1028
MEM 50.292969 1745294912.1040
MEM 50.292969 1745294912.1051
MEM 50.292969 1745294912.1063
MEM 50.292969 1745294912.1074
MEM 50.292969 1745294912.1086
MEM 50.292969 1745294912.1097
MEM 50.292969 1745294912.1108
MEM 50.292969 1745294912.1120
MEM 50.292969 1745294912.1131
MEM 50.292969 1745294912.1143
MEM 50.292969 1745294912.1154
MEM 50.292969 1745294912.1178
MEM 50.292969 1745294912.1192
MEM 50.292969 1745294912.1203
MEM 50.292969 1745294912.1214
MEM 50.292969 1745294912.1225
MEM 50.292969 1745294912.1237
MEM 50.292969 1745294912.1248
MEM 50.292969 1745294912.1259
MEM 50.292969 1745294912.1270
MEM 50.292969 1745294912.1282
MEM 50.292969 1745294912.1293
MEM 50.292969 1745294912.1304
MEM 50.292969 1745294912.1328
MEM 50.292969 1745294912.1339
MEM 50.292969 1745294912.1351
MEM 50.292969 1745294912.1362
MEM 50.292969 1745294912.1373
MEM 50.292969 1745294912.1384
MEM 50.292969 1745294912.1395
MEM 50.292969 1745294912.1407
MEM 50.292969 1745294912.1418
MEM 50.292969 1745294912.1430
MEM 50.292969 1745294912.1442
MEM 50.292969 1745294912.1453
MEM 50.292969 1745294912.1465
MEM 50.292969 1745294912.1476
MEM 50.292969 1745294912.1494
MEM 50.292969 1745294912.1507
MEM 50.292969 1745294912.1518
MEM 50.292969 1745294912.1529
MEM 50.292969 1745294912.1541
MEM 50.292969 1745294912.1552
MEM 50.292969 1745294912.1563
MEM 50.292969 1745294912.1575
MEM 50.292969 1745294912.1587
MEM 50.292969 1745294912.1598
MEM 50.292969 1745294912.1610
MEM 50.292969 1745294912.1621
MEM 50.292969 1745294912.1632
MEM 50.292969 1745294912.1643
MEM 50.292969 1745294912.1655
MEM 50.292969 1745294912.1666
MEM 50.292969 1745294912.1677
MEM 50.292969 1745294912.1689
MEM 50.292969 1745294912.1701
MEM 50.292969 1745294912.1713
MEM 50.292969 1745294912.1724
MEM 50.292969 1745294912.1736
MEM 50.292969 1745294912.1778
MEM 50.292969 1745294912.1790
MEM 50.292969 1745294912.1801
MEM 50.292969 1745294912.1812
MEM 50.292969 1745294912.1823
MEM 50.292969 1745294912.1834
MEM 50.292969 1745294912.1845
MEM 50.292969 1745294912.1857
MEM 50.292969 1745294912.1868
MEM 50.292969 1745294912.1879
MEM 50.292969 1745294912.1890
MEM 50.292969 1745294912.1902
MEM 50.292969 1745294912.1913
MEM 50.292969 1745294912.1924
MEM 50.292969 1745294912.1935
MEM 50.292969 1745294912.1946
MEM 50.292969 1745294912.1958
MEM 50.292969 1745294912.1969
MEM 50.292969 1745294912.1980
MEM 50.292969 1745294912.1991
MEM 50.292969 1745294912.2003
MEM 50.292969 1745294912.2014
MEM 50.292969 1745294912.2025
MEM 50.292969 1745294912.2039
MEM 50.292969 1745294912.2050
MEM 50.292969 1745294912.2061
MEM 50.292969 1745294912.2073
MEM 50.292969 1745294912.2084
MEM 50.292969 1745294912.2097
MEM 50.292969 1745294912.2109
MEM 50.292969 1745294912.2121
MEM 50.292969 1745294912.2132
MEM 50.292969 1745294912.2144
MEM 50.292969 1745294912.2155
MEM 50.292969 1745294912.2187
MEM 50.292969 1745294912.2198
MEM 50.292969 1745294912.2209
MEM 50.292969 1745294912.2221
MEM 50.292969 1745294912.2232
MEM 50.292969 1745294912.2243
MEM 50.292969 1745294912.2254
MEM 50.292969 1745294912.2265
MEM 50.292969 1745294912.2277
MEM 50.292969 1745294912.2288
MEM 50.292969 1745294912.2299
MEM 50.292969 1745294912.2310
MEM 50.292969 1745294912.2321
MEM 50.292969 1745294912.2332
MEM 50.292969 1745294912.2344
MEM 50.292969 1745294912.2355
MEM 50.292969 1745294912.2366
MEM 50.292969 1745294912.2378
MEM 50.292969 1745294912.2389
MEM 50.292969 1745294912.2400
MEM 50.292969 1745294912.2412
MEM 50.292969 1745294912.2425
MEM 50.292969 1745294912.2438
MEM 50.292969 1745294912.2450
MEM 50.292969 1745294912.2461
MEM 50.292969 1745294912.2472
MEM 50.292969 1745294912.2485
MEM 50.292969 1745294912.2498
MEM 50.292969 1745294912.2509
MEM 50.292969 1745294912.2526
MEM 50.292969 1745294912.2537
MEM 50.292969 1745294912.2549
MEM 50.292969 1745294912.2560
MEM 50.292969 1745294912.2571
MEM 50.292969 1745294912.2583
MEM 50.292969 1745294912.2594
MEM 50.292969 1745294912.2606
MEM 50.292969 1745294912.2618
MEM 50.292969 1745294912.2629
MEM 50.292969 1745294912.2656
MEM 50.292969 1745294912.2697
MEM 50.292969 1745294912.2709
MEM 50.292969 1745294912.2720
MEM 50.292969 1745294912.2731
MEM 50.292969 1745294912.2742
MEM 50.292969 1745294912.2754
MEM 50.292969 1745294912.2765
MEM 50.292969 1745294912.2776
MEM 50.292969 1745294912.2787
MEM 50.292969 1745294912.2803
MEM 50.292969 1745294912.2814
MEM 50.292969 1745294912.2825
MEM 50.292969 1745294912.2842
MEM 50.292969 1745294912.2853
MEM 50.292969 1745294912.2864
MEM 50.292969 1745294912.2876
MEM 50.292969 1745294912.2887
MEM 50.292969 1745294912.2899
MEM 50.292969 1745294912.2911
MEM 50.292969 1745294912.2922
MEM 50.292969 1745294912.2934
MEM 50.292969 1745294912.2945
MEM 50.292969 1745294912.2978
MEM 50.292969 1745294912.2989
MEM 50.292969 1745294912.3001
MEM 50.292969 1745294912.3012
MEM 50.292969 1745294912.3023
MEM 50.292969 1745294912.3034
MEM 50.292969 1745294912.3046
MEM 50.292969 1745294912.3057
MEM 50.292969 1745294912.3068
MEM 50.292969 1745294912.3080
MEM 50.292969 1745294912.3091
MEM 50.292969 1745294912.3103
MEM 50.292969 1745294912.3117
MEM 50.292969 1745294912.3130
MEM 50.292969 1745294912.3142
MEM 50.292969 1745294912.3153
MEM 50.292969 1745294912.3165
MEM 50.292969 1745294912.3208
MEM 50.292969 1745294912.3220
MEM 50.292969 1745294912.3231
MEM 50.292969 1745294912.3243
MEM 50.292969 1745294912.3254
MEM 50.292969 1745294912.3266
MEM 50.292969 1745294912.3277
MEM 50.292969 1745294912.3288
MEM 50.292969 1745294912.3300
MEM 50.292969 1745294912.3311
MEM 50.292969 1745294912.3347
MEM 49.375000 1745294912.3358
MEM 0.000000 1745294912.3370
MEM 0.000000 1745294912.3382
MEM 0.000000 1745294912.3393
